travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
38.083333333333336,83,AV,0,0,0,80,646.6611791339778,-38.083333333333336,"0,0,0"
22.0,46,AV,1,0,0,35,1900.1074786870477,-22.0,"0,0,0"
35.65,658,AV,0,0,0,75,3130.335560388686,-35.65,"0,0,0"
28.1,792,AV,1,0,0,50,2611.0287504997536,-28.1,"0,0,0"
18.916666666666668,592,AV,1,0,0,27,1346.6600286733242,-18.916666666666668,"0,0,0"
39.8,273,AV,0,0,0,85,4581.560095452263,-39.8,"0,0,0"
21.766666666666666,671,AV,1,0,0,35,4436.940277690293,-21.766666666666666,"0,0,0"
21.516666666666666,217,AV,1,0,0,34,3552.7414591910883,-21.516666666666666,"0,0,0"
40.15,793,AV,1,0,0,84,2997.871292881695,-40.15,"0,0,0"
22.75,589,AV,1,0,0,37,1196.5548317786272,-22.75,"0,0,0"
41.833333333333336,430,AV,1,0,0,93,1149.370117322495,-41.833333333333336,"0,0,0"
19.166666666666668,639,AV,2,0,0,20,2147.26655906908,-19.166666666666668,"0,0,0"
27.866666666666667,663,AV,0,0,0,51,1597.4187594907553,-27.866666666666667,"0,0,0"
29.083333333333332,31,AV,0,0,0,54,1291.2270599926949,-29.083333333333332,"0,0,0"
25.983333333333334,515,AV,0,0,0,45,318.1782368683271,-25.983333333333334,"0,0,0"
20.266666666666666,652,AV,1,0,0,31,2905.6483461761377,-20.266666666666666,"0,0,0"
11.416666666666666,565,AV,1,0,0,9,2917.0853704352394,-11.416666666666666,"0,0,0"
14.2,301,AV,1,0,0,16,2702.71740379474,-14.2,"0,0,0"
9.333333333333334,673,AV,0,0,0,6,2678.0184811589497,-9.333333333333334,"0,0,0"
18.133333333333333,315,AV,2,0,0,19,3332.2852532198317,-18.133333333333333,"0,0,0"
38.7,502,AV,1,0,0,80,1891.6296794191967,-38.7,"0,0,0"
27.566666666666666,254,AV,1,0,0,48,1286.1109197271699,-27.566666666666666,"0,0,0"
27.05,721,AV,2,0,0,39,1343.5443393827634,-27.05,"0,0,0"
13.916666666666666,423,AV,1,0,0,16,2569.893045805578,-13.916666666666666,"0,0,0"
15.633333333333333,311,AV,2,0,0,14,756.1100521687142,-15.633333333333333,"0,0,0"
