travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,observation,cost_table
74.8,122,AV,0,0,0,68,1832.3133019091129,0.2,-0.15369318646117214,"0.7526498599439776,0.2844248633879781,0.31633453237410064,0.2,0.68,0.0962325552547376","0,0,0"
28.85,247,AV,2,0,0,61,5304.212874057136,0.1,-0.028850000000000004,"0.6364566929133858,0.2544987080103359,0.28885080645161293,0.1,0.61,0.2785756987922106","0,0,0"
14.033333333333333,58,AV,1,0,0,40,1020.7360413649084,0.2,-0.02806666666666667,"0.2343502415458937,0.13162037037037036,0.16299137931034482,0.2,0.4,0.053608756427629224","0,0,0"
83.46666666666667,260,AV,0,0,0,85,5985.732437913218,0.3,-0.25165297949378684,"0.8689733333333333,0.31818939393939394,0.35117073170731716,0.3,0.85,0.31436890567316916","0,0,0"
30.733333333333334,160,AV,1,0,0,73,2756.9260540590044,0.6,-0.1844,"0.803471393034826,0.2980296610169492,0.3305794270833334,0.6,0.73,0.14479294482773922","0,0,0"
9.033333333333333,264,AV,1,0,0,25,6081.635477498837,0.4,-0.03613333333333334,"0.06588652482269503,0.08120114942528738,0.11787843137254901,0.4,0.25,0.31940570508209365","0,0,0"
55.666666666666664,186,AV,0,0,0,56,3251.3322332141274,0.3,-0.16930674673088875,"0.5362638888888889,0.22828385416666666,0.2601313131313131,0.3,0.56,0.17075901182308162","0,0,0"
23.116666666666667,142,AV,1,0,0,55,2361.523720441912,0.8,-0.18493333333333334,"0.4996279069767441,0.2170995203836931,0.2489627976190476,0.8,0.55,0.12402653065718573","0,0,0"
31.65,141,AV,1,0,0,74,2360.1328348572283,0.3,-0.09494999999999999,"0.8137747395833334,0.30344354838709675,0.33552734375,0.3,0.74,0.12395348175570059","0,0,0"
25.183333333333334,298,AV,1,0,0,58,17693.100214811147,0.4,-0.10073333333333334,"0.5675108401084011,0.2375198412698413,0.26833587786259544,0.4,0.58,0.9292364151236616","0,0,0"
16.933333333333334,98,AV,1,0,0,46,1538.317647081207,0.5,-0.08466666666666667,"0.3485219298245614,0.16316423357664234,0.19683204134366927,0.5,0.46,0.08079199000402343","0,0,0"
16.283333333333335,147,AV,1,0,0,46,2456.6540037696086,0.1,-0.016283333333333337,"0.3485219298245614,0.16316423357664234,0.19683204134366927,0.1,0.46,0.12902274513491346","0,0,0"
7.833333333333333,125,AV,1,0,0,17,2011.9739719035176,0.2,-0.015666666666666666,"0.05217424242424241,0.07686458333333335,0.11485964912280702,0.2,0.17,0.10566828075775386","0,0,0"
17.916666666666668,99,AV,1,0,0,47,1541.4014724042315,0.8,-0.14333333333333334,"0.35998622589531687,0.1665782051282051,0.1991925064599483,0.8,0.47,0.08095395160223084","0,0,0"
31.283333333333335,132,AV,0,0,0,41,2108.868816674547,0.4,-0.12868974231463104,"0.2512950450450451,0.135515406162465,0.1700825958702065,0.4,0.41,0.1107571694830674","0,0,0"
53.96666666666667,271,AV,0,0,0,55,7177.938863287724,0.3,-0.16294486819166984,"0.4996279069767441,0.2170995203836931,0.2489627976190476,0.3,0.55,0.3769832361947931","0,0,0"
25.85,103,AV,1,0,0,60,1564.487892525026,0.1,-0.02585,"0.6131033591731267,0.24931704260651627,0.28159322033898304,0.1,0.6,0.08216644359123385","0,0,0"
25.95,20,AV,2,0,0,55,597.1498506777683,0.2,-0.0519,"0.4996279069767441,0.2170995203836931,0.2489627976190476,0.2,0.55,0.03136213437998447","0,0,0"
59.1,32,AV,0,0,0,59,761.8437659652793,0.2,-0.12804453812586794,"0.5795510948905109,0.2414593175853018,0.27321695402298846,0.2,0.59,0.04001181033142316","0,0,0"
22.366666666666667,4,AV,0,0,0,36,457.16351791608827,0.1,-0.03877217521246584,"0.16830384615384616,0.11519082125603865,0.14592113095238096,0.1,0.36,0.02401009338985435","0,0,0"
29.433333333333334,151,AV,0,0,0,41,2574.4307659940623,0.7,-0.20894659870409735,"0.2512950450450451,0.135515406162465,0.1700825958702065,0.7,0.41,0.13520834601805928","0,0,0"
24.116666666666667,144,AV,1,0,0,56,2417.357356239525,0.1,-0.024116666666666668,"0.5362638888888889,0.22828385416666666,0.2601313131313131,0.1,0.56,0.12695889677403294","0,0,0"
14.95,234,AV,2,0,0,33,4662.282088415262,0.1,-0.01495,"0.1261541666666667,0.10197466666666667,0.13319506172839504,0.1,0.33,0.24486168288967095","0,0,0"
10.733333333333333,14,AV,2,0,0,19,567.550811201735,0.1,-0.010733333333333333,"0.05398571428571428,0.07788333333333335,0.11536666666666667,0.1,0.19,0.0298076015395053","0,0,0"
34.333333333333336,22,AV,2,0,0,74,627.4062491148882,0.1,-0.03433333333333334,"0.8137747395833334,0.30344354838709675,0.33552734375,0.1,0.74,0.03295119151959908","0,0,0"
15.2,57,AV,1,0,0,44,1005.9867386644172,0.6,-0.09119999999999999,"0.29380878552971573,0.1475698005698006,0.18469154228855725,0.6,0.44,0.052834127391418545","0,0,0"
60.833333333333336,124,AV,0,0,0,59,1927.298426803608,0.2,-0.12555812420935697,"0.5795510948905109,0.2414593175853018,0.27321695402298846,0.2,0.59,0.10122114605428258","0,0,0"
29.966666666666665,162,AV,1,0,0,71,2780.081336731352,0.3,-0.0899,"0.7870886243386243,0.2936354166666667,0.32614201877934285,0.3,0.71,0.14600905345767937","0,0,0"
30.266666666666666,42,AV,2,0,0,61,863.3540159882258,0.1,-0.030266666666666664,"0.6364566929133858,0.2544987080103359,0.28885080645161293,0.1,0.61,0.0453430987819722","0,0,0"
