travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
24.883333333333333,47,AV,2,0,0,53,146.5418908748877,-0.3798386164517489,"0,0,0"
11.316666666666666,151,AV,0,0,0,32,583.7823068318808,-10.688173934616055,"0,0,0"
22.216666666666665,114,AV,2,0,0,51,395.41168599267854,-0.9150760024795842,"0,0,0"
29.266666666666666,210,AV,1,0,0,65,1242.0870586589915,-3.7866404079951197,"0,0,0"
31.35,126,AV,1,0,0,74,459.5666621971018,-1.5007723812374107,"0,0,0"
10.283333333333333,160,AV,0,0,0,33,652.2976657536553,-10.698728575989593,"0,0,0"
31.116666666666667,193,AV,1,0,0,74,1018.822300794707,-3.3023285339995105,"0,0,0"
11.5,249,AV,2,0,0,30,2108.112350525404,-2.5253429199002237,"0,0,0"
22.133333333333333,291,AV,0,0,0,52,6047.562581916305,-23.94299150830704,"0,0,0"
23.6,279,AV,1,0,0,54,4142.092896692985,-10.18264503770359,"0,0,0"
22.65,181,AV,0,0,0,53,841.5283253803161,-11.985480892694184,"0,0,0"
26.216666666666665,225,AV,2,0,0,53,1602.6509836919151,-4.376684023172539,"0,0,0"
7.366666666666666,293,AV,0,0,0,7,6548.308069009755,-15.024916955733179,"0,0,0"
8.85,174,AV,1,0,0,28,785.2592791792863,-0.7239108979934045,"0,0,0"
9.766666666666667,187,AV,0,0,0,29,958.9016402765042,-10.97554923819797,"0,0,0"
9.283333333333333,243,AV,0,0,0,25,1961.8187008233435,-11.897105931178128,"0,0,0"
10.983333333333333,141,AV,0,0,0,33,525.5583758718675,-10.601289877950625,"0,0,0"
32.9,162,AV,1,0,0,85,663.4811418636766,-2.2738051632619753,"0,0,0"
10.2,131,AV,2,0,0,27,490.2004672300651,-0.5208379964319441,"0,0,0"
10.6,120,AV,0,0,0,32,418.14823866796286,-10.461705346862542,"0,0,0"
22.533333333333335,62,AV,0,0,0,52,174.5089400609995,-10.409611262087624,"0,0,0"
19.15,100,AV,2,0,0,43,314.9423294142533,-0.6282443341961407,"0,0,0"
14.85,172,AV,0,0,0,42,776.9842538847105,-11.201897517727911,"0,0,0"
27.283333333333335,63,AV,1,0,0,59,178.27480847600162,-0.5066594817278033,"0,0,0"
7.0,298,AV,0,0,0,20,8213.476830708638,-15.988993522391716,"0,0,0"
11.983333333333333,97,AV,1,0,0,33,309.1361742137219,-0.3858835230202535,"0,0,0"
27.8,103,AV,0,0,0,62,322.451279720292,-10.933765164190012,"0,0,0"
19.55,117,AV,0,0,0,50,399.2352950386727,-10.813026043542298,"0,0,0"
24.016666666666666,271,AV,0,0,0,55,3274.3376981831766,-18.191528859517287,"0,0,0"
19.983333333333334,154,AV,0,0,0,49,598.645261160854,-11.246138312728931,"0,0,0"
16.05,297,AV,0,0,0,43,7537.310895106899,-22.601441652756847,"0,0,0"
13.816666666666666,158,AV,0,0,0,41,624.6226227448327,-10.898979434471295,"0,0,0"
7.85,52,AV,1,0,0,25,150.75814936612252,-0.12327619505458977,"0,0,0"
12.75,106,AV,2,0,0,34,329.1128778114398,-0.4371030408433184,"0,0,0"
16.466666666666665,170,AV,2,0,0,39,751.2181641591902,-1.2885478232452778,"0,0,0"
13.516666666666667,128,AV,0,0,0,39,464.6678677536831,-10.6542459040768,"0,0,0"
7.983333333333333,211,AV,1,0,0,27,1247.1783492367942,-1.0371500508410147,"0,0,0"
10.383333333333333,95,AV,2,0,0,25,297.660864959905,-0.3219491647048972,"0,0,0"
20.85,178,AV,2,0,0,48,820.6009539766088,-1.7822426969179475,"0,0,0"
16.666666666666668,7,AV,1,0,0,44,45.75346762782524,-0.07943310352052993,"0,0,0"
19.35,69,AV,0,0,0,46,198.9364111902541,-10.400981203805356,"0,0,0"
13.633333333333333,163,AV,2,0,0,36,679.8899681104378,-0.9655381838790593,"0,0,0"
14.766666666666667,24,AV,1,0,0,42,103.84352821458296,-0.15973153819118144,"0,0,0"
