travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
24.783333333333335,47,AV,2,0,0,53,146.5418908748877,-0.3783121384218021,"0,0,0"
13.133333333333333,151,AV,2,0,0,32,583.7823068318808,-0.7986466280963924,"0,0,0"
20.566666666666666,114,AV,0,0,0,51,395.41168599267854,-10.847114618949593,"0,0,0"
29.55,210,AV,1,0,0,65,1242.0870586589915,-3.823299227434708,"0,0,0"
32.71666666666667,126,AV,2,0,0,74,459.5666621971018,-1.5661968018974148,"0,0,0"
11.7,160,AV,2,0,0,33,652.2976657536553,-0.7949877801372673,"0,0,0"
32.61666666666667,193,AV,2,0,0,74,1018.822300794707,-3.4615195184986836,"0,0,0"
11.716666666666667,249,AV,2,0,0,30,2108.112350525404,-2.5729218444780537,"0,0,0"
23.75,291,AV,2,0,0,52,6047.562581916305,-14.961417845886693,"0,0,0"
23.466666666666665,279,AV,0,0,0,54,4142.092896692985,-20.125115969693965,"0,0,0"
22.616666666666667,181,AV,1,0,0,53,841.5283253803161,-1.9825589193421687,"0,0,0"
24.616666666666667,225,AV,1,0,0,53,1602.6509836919151,-4.109575525890554,"0,0,0"
7.55,293,AV,1,0,0,7,6548.308069009755,-5.14997145010663,"0,0,0"
8.8,174,AV,1,0,0,28,785.2592791792863,-0.7198210059143457,"0,0,0"
10.2,187,AV,1,0,0,29,958.9016402765042,-1.0188329927937856,"0,0,0"
11.1,243,AV,2,0,0,25,1961.8187008233435,-2.268352872826991,"0,0,0"
10.8,141,AV,0,0,0,33,525.5583758718675,-10.59125317285585,"0,0,0"
32.78333333333333,162,AV,0,0,0,85,663.4811418636766,-12.26574202438516,"0,0,0"
10.433333333333334,131,AV,2,0,0,27,490.2004672300651,-0.5327525911215638,"0,0,0"
12.483333333333333,120,AV,2,0,0,32,418.14823866796286,-0.5437379006290003,"0,0,0"
22.8,62,AV,1,0,0,52,174.5089400609995,-0.4144587326448738,"0,0,0"
19.316666666666666,100,AV,2,0,0,43,314.9423294142533,-0.6337120829706937,"0,0,0"
