travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward
18.65,208,AV,1,2,4,3,1,0,0,46,959.5289757906356,0.3,-5.595
13.35,172,AV,1,2,4,2,2,0,0,40,2344.9936519099742,0.3,-4.005
6.716666666666667,4,AV,0,9,8,6,1,0,0,18,9095.945853089892,0.4,-2.686666666666667
34.61666666666667,109,AV,0,6,1,5,4,0,0,38,4707.821121085941,0.8,-27.693333333333335
13.016666666666667,30,AV,2,1,1,5,2,0,0,28,850.3216016091212,0.2,-2.6033333333333335
11.5,252,AV,1,0,9,6,1,0,0,36,3752.1132597063192,0.3,-3.4499999999999997
117.4,148,AV,0,6,5,9,4,0,0,65,2758.442965787371,0.1,-11.740000000000002
85.65,64,AV,0,6,7,0,1,0,0,53,1389.0632502942228,0.1,-8.565000000000001
33.18333333333333,191,AV,1,2,9,5,2,0,0,86,2421.832203454489,0.2,-6.636666666666667
131.3,136,AV,0,5,6,1,4,0,0,76,4925.450001742355,0.8,-105.04000000000002
13.616666666666667,271,AV,2,2,2,6,0,0,0,30,6248.181898567973,0.5,-6.808333333333334
20.633333333333333,194,AV,0,4,4,5,2,0,0,30,1635.9686818612918,0.5,-10.316666666666666
80.5,160,AV,0,4,1,0,1,0,0,52,2293.603195459698,0.1,-8.05
10.1,120,AV,1,2,7,5,0,0,0,23,3480.90175047103,0.2,-2.02
23.716666666666665,17,AV,2,1,1,3,7,0,0,50,1597.8734280578535,0.4,-9.486666666666666
22.1,132,AV,2,0,2,3,15,0,0,46,491.8679742725259,0.1,-2.2100000000000004
132.96666666666667,13,AV,0,7,3,2,6,0,0,80,1996.532829496936,0.3,-39.89
20.966666666666665,270,AV,1,0,5,8,12,0,0,49,5480.041794665195,0.1,-2.0966666666666667
94.58333333333333,40,AV,0,5,4,4,1,0,0,56,610.4868582393152,0.1,-9.458333333333334
28.25,235,AV,2,3,2,8,8,0,0,54,3251.3322332141274,0.6,-16.95
22.2,19,AV,1,1,6,2,5,0,0,51,3169.820795106812,0.3,-6.659999999999999
64.43333333333334,218,AV,0,4,4,0,8,0,0,47,8028.27043643778,0.3,-19.330000000000002
8.516666666666667,192,AV,0,4,3,4,3,0,0,18,3667.3634505223554,1.0,-8.516666666666667
28.483333333333334,121,AV,1,2,4,3,2,0,0,58,2722.266725979925,0.1,-2.8483333333333336
115.43333333333334,147,AV,0,5,4,2,7,0,0,64,3427.0421228311798,0.3,-34.63
64.78333333333333,153,AV,0,8,4,6,4,0,0,47,2446.4664131825853,0.3,-19.435
110.28333333333333,285,AV,0,7,3,3,2,0,0,62,2164.09247058771,0.3,-33.085
25.55,162,AV,1,1,5,2,0,0,0,56,985.0802174553831,0.3,-7.665
26.65,35,AV,2,2,3,2,6,0,0,52,968.7072844723906,0.4,-10.66
18.5,2,AV,2,3,2,3,5,0,0,41,3849.958431883558,0.3,-5.55
34.71666666666667,145,AV,0,4,6,0,2,0,0,38,5158.4050556257225,0.3,-10.415000000000001
13.433333333333334,212,AV,1,2,5,5,0,0,0,38,1074.3823512953045,0.2,-2.686666666666667
59.43333333333333,8,AV,0,5,5,0,6,0,0,46,4116.183110063293,0.2,-11.886666666666667
34.166666666666664,127,AV,2,1,3,6,2,0,0,67,822.5771428470101,0.2,-6.833333333333333
68.11666666666666,77,AV,0,4,9,6,8,0,0,48,1986.5043233563797,0.2,-13.623333333333333
62.85,260,AV,0,7,1,3,13,0,0,47,1111.987968807459,0.7,-43.995
27.233333333333334,24,AV,2,0,2,3,10,0,0,55,2553.8725848963804,0.6,-16.34
82.66666666666667,186,AV,0,6,3,4,0,0,0,52,1025.7249596144625,0.4,-33.06666666666667
85.63333333333334,55,AV,0,5,0,3,1,0,0,53,4951.479839002994,0.1,-8.563333333333334
32.95,221,AV,1,1,5,1,6,0,0,77,1291.7462447339112,0.1,-3.2950000000000004
38.31666666666667,23,AV,0,4,5,0,4,0,0,39,3022.892107624705,0.4,-15.326666666666668
11.3,117,AV,2,1,1,4,17,0,0,6,6007.794801579103,0.2,-2.2600000000000002
124.6,181,AV,0,6,4,1,2,0,0,70,932.0432837729122,0.1,-12.46
94.55,156,AV,0,9,8,7,12,0,0,56,1244.4027248274256,0.2,-18.91
45.21666666666667,126,AV,0,6,3,9,8,0,0,42,2850.5966631146844,1.0,-45.21666666666667
125.8,158,AV,0,8,9,1,3,0,0,70,1628.9397076974285,0.1,-12.58
19.1,3,AV,0,5,5,1,1,0,0,28,1993.780724220221,0.2,-3.8200000000000003
20.75,110,AV,0,9,8,1,2,0,0,30,15387.119225735782,0.6,-12.45
27.733333333333334,130,AV,2,0,0,6,2,0,0,53,4021.28082322038,0.3,-8.32
48.75,34,AV,0,4,2,3,3,0,0,43,10450.70686878338,0.8,-39.0
105.05,83,AV,0,4,5,4,2,0,0,60,3274.575105225111,0.2,-21.01
31.066666666666666,242,AV,0,5,7,8,6,0,0,36,6434.117121135291,0.3,-9.32
22.4,298,AV,0,8,0,5,3,0,0,30,2942.323800284961,0.2,-4.4799999999999995
29.133333333333333,236,AV,2,3,3,8,2,0,0,54,2476.7673195544394,1.0,-29.133333333333333
111.95,278,AV,0,7,0,7,0,0,0,63,1404.912317929139,0.2,-22.39
69.86666666666666,214,AV,0,4,5,1,2,0,0,49,4304.4895651906745,1.0,-69.86666666666666
17.4,231,AV,1,2,7,2,10,0,0,43,2241.037238818388,0.7,-12.179999999999998
12.2,289,AV,0,6,0,3,5,0,0,22,863.5619359671642,0.1,-1.22
131.35,183,AV,0,7,1,7,1,0,0,74,1434.4967426379471,0.5,-65.675
28.833333333333332,88,AV,1,1,5,4,1,0,0,63,2756.9260540590044,1.0,-28.833333333333332
13.75,205,AV,0,5,6,3,3,0,0,25,16390.717038727882,0.5,-6.875
25.783333333333335,178,AV,1,0,6,8,3,0,0,57,1703.2333497257905,0.1,-2.5783333333333336
27.9,165,AV,1,2,4,3,3,0,0,57,3942.222625638348,0.2,-5.58
8.916666666666666,174,AV,1,1,6,2,0,0,0,20,2011.9739719035176,0.1,-0.8916666666666666
87.41666666666667,118,AV,0,4,3,5,1,0,0,53,2294.767722006211,1.0,-87.41666666666667
132.98333333333332,179,AV,0,9,4,7,1,0,0,76,8689.506535985933,0.7,-93.08833333333332
24.25,196,AV,0,4,3,3,1,0,0,33,6563.608435155774,0.2,-4.8500000000000005
14.766666666666667,70,AV,2,1,3,0,21,0,0,31,3971.0791127863904,0.2,-2.9533333333333336
24.216666666666665,209,AV,2,3,3,7,6,0,0,46,2857.6088215719105,0.5,-12.108333333333333
16.366666666666667,52,AV,2,0,2,0,7,0,0,36,2744.255474143275,0.1,-1.6366666666666667
20.033333333333335,96,AV,2,1,3,0,13,0,0,41,1460.106853854364,0.4,-8.013333333333334
120.71666666666667,21,AV,0,9,1,6,4,0,0,67,1661.9571573900298,0.1,-12.071666666666667
15.7,198,AV,1,2,4,3,9,0,0,40,7006.371100745904,0.8,-12.56
124.55,240,AV,0,9,0,1,4,0,0,69,3389.778327720714,1.0,-124.55
12.166666666666666,58,AV,0,9,1,2,12,0,0,23,12051.378145129962,1.0,-12.166666666666666
22.266666666666666,154,AV,1,1,5,9,9,0,0,50,5168.6614957092925,0.5,-11.133333333333333
71.5,296,AV,0,9,8,4,0,0,0,49,473.5024380788758,0.1,-7.15
17.883333333333333,219,AV,1,3,6,2,17,0,0,44,3651.018124108644,0.1,-1.7883333333333333
15.883333333333333,230,AV,1,3,8,7,1,0,0,42,4704.305573257116,0.3,-4.765
120.76666666666667,299,AV,0,6,0,9,6,0,0,67,902.2448599555772,1.0,-120.76666666666667
