travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward
48.63333333333333,101,AV,1,0,0,80,1503.4428459110418,0.2,-0.6863333333333334
18.733333333333334,255,AV,1,0,0,41,5590.116807812239,0.9,-1.0873333333333335
13.5,99,AV,1,0,0,34,1485.5718097438446,0.1,-0.23500000000000001
26.283333333333335,52,AV,1,0,0,48,946.1123250925148,0.4,-0.6628333333333334
39.56666666666667,299,AV,1,0,0,60,20793.30768626012,0.1,-0.4956666666666667
34.983333333333334,278,AV,1,0,0,56,8029.700924090037,0.3,-0.6498333333333333
14.8,199,AV,2,0,0,37,3257.3450634265246,0.3,-0.448
23.266666666666666,157,AV,1,0,0,44,2411.397471856681,0.9,-1.1326666666666667
22.05,23,AV,1,0,0,43,646.5589615252754,0.2,-0.4205
13.883333333333333,40,AV,1,0,0,35,857.6590975250949,0.4,-0.5388333333333334
18.433333333333334,162,AV,1,0,0,41,2476.7673195544394,0.1,-0.2843333333333333
41.78333333333333,239,AV,1,0,0,64,4577.590037133467,0.1,-0.5178333333333334
21.483333333333334,106,AV,1,0,0,43,1567.0706205360798,0.1,-0.31483333333333335
49.18333333333333,251,AV,1,0,0,80,5003.647877951615,0.1,-0.5918333333333333
28.933333333333334,4,AV,1,0,0,50,465.3670128771111,0.8,-1.0893333333333333
44.13333333333333,26,AV,1,0,0,66,676.2529471816457,0.3,-0.7413333333333334
38.016666666666666,229,AV,1,0,0,59,4223.122456076251,0.8,-1.1801666666666666
46.56666666666667,282,AV,1,0,0,71,8475.089255911002,0.1,-0.5656666666666667
30.516666666666666,39,AV,1,0,0,50,849.0657401736111,0.1,-0.4051666666666667
42.766666666666666,258,AV,1,0,0,65,5721.231751015957,0.1,-0.5276666666666666
43.53333333333333,167,AV,1,0,0,65,2561.5826276178027,0.3,-0.7353333333333333
12.783333333333333,116,AV,1,0,0,32,1716.9764066453156,0.9,-1.0278333333333334
26.683333333333334,68,AV,1,0,0,48,1100.389953660579,0.3,-0.5668333333333333
11.883333333333333,179,AV,1,0,0,31,2818.3733061874163,0.4,-0.5188333333333334
34.45,6,AV,2,0,0,64,491.0984231068265,0.5,-0.8445
32.583333333333336,169,AV,1,0,0,54,2645.062412614309,0.1,-0.4258333333333334
10.733333333333333,264,AV,1,0,0,26,5912.288420941998,0.3,-0.4073333333333333
16.616666666666667,12,AV,1,0,0,39,571.0932451196882,0.1,-0.26616666666666666
13.85,93,AV,1,0,0,34,1434.4967426379471,0.9,-1.0385
41.2,297,AV,1,0,0,63,17693.100214811147,0.5,-0.912
33.78333333333333,187,AV,1,0,0,54,2909.8477340427667,0.4,-0.7378333333333333
14.083333333333334,22,AV,1,0,0,36,640.5426603936758,0.1,-0.24083333333333334
26.716666666666665,166,AV,1,0,0,48,2553.8725848963804,0.4,-0.6671666666666667
46.88333333333333,245,AV,1,0,0,73,4689.4303597647895,0.3,-0.7688333333333333
11.866666666666667,0,AV,1,0,0,32,417.8295094645922,0.1,-0.21866666666666668
18.683333333333334,242,AV,1,0,0,41,4635.813442599864,0.1,-0.28683333333333333
22.85,79,AV,2,0,0,48,1260.3927948639828,0.2,-0.4285
35.71666666666667,244,AV,1,0,0,57,4687.914961676448,0.2,-0.5571666666666667
15.166666666666666,32,AV,1,0,0,38,806.3598325453933,0.4,-0.5516666666666667
42.28333333333333,215,AV,1,0,0,64,3742.7752140142647,0.3,-0.7228333333333333
42.63333333333333,91,AV,1,0,0,64,1405.7852601227096,0.6,-1.0263333333333333
9.616666666666667,102,AV,1,0,0,28,1509.578116022191,0.1,-0.19616666666666668
33.983333333333334,214,AV,1,0,0,55,3628.2404526711953,0.2,-0.5398333333333334
30.433333333333334,226,AV,1,0,0,51,4116.183110063293,0.3,-0.6043333333333334
10.7,147,AV,2,0,0,26,2276.662146114732,0.4,-0.507
29.266666666666666,89,AV,1,0,0,50,1348.5865378412918,0.2,-0.49266666666666664
17.683333333333334,262,AV,2,0,0,40,5899.132481879994,0.7,-0.8768333333333334
46.266666666666666,217,AV,1,0,0,71,3759.463069718096,0.7,-1.1626666666666665
33.03333333333333,153,AV,1,0,0,54,2337.3116255789537,0.6,-0.9303333333333332
14.566666666666666,143,AV,1,0,0,37,2212.8825544422834,0.2,-0.3456666666666667
38.31666666666667,63,AV,1,0,0,59,1046.6558973464134,0.3,-0.6831666666666667
19.166666666666668,8,AV,1,0,0,41,541.9839687696077,0.1,-0.2916666666666667
21.983333333333334,33,AV,1,0,0,43,807.7368269013535,0.2,-0.4198333333333334
24.633333333333333,100,AV,1,0,0,45,1490.1599361877834,0.6,-0.8463333333333333
14.066666666666666,56,AV,1,0,0,33,968.7072844723906,0.2,-0.3406666666666667
22.383333333333333,19,AV,1,0,0,43,626.2908344343901,0.5,-0.7238333333333333
22.3,81,AV,1,0,0,43,1261.43865123121,0.1,-0.323
16.083333333333332,73,AV,1,0,0,38,1135.438045570021,0.3,-0.4608333333333333
12.983333333333333,95,AV,1,0,0,33,1457.5875839824732,0.5,-0.6298333333333334
20.383333333333333,121,AV,1,0,0,42,1836.3970218708375,0.1,-0.30383333333333334
22.566666666666666,256,AV,1,0,0,43,5611.673516276995,0.1,-0.32566666666666666
32.8,287,AV,1,0,0,54,10751.672106064549,0.1,-0.42799999999999994
35.3,193,AV,1,0,0,56,3064.640983136323,0.6,-0.953
15.166666666666666,270,AV,1,0,0,36,6709.13861087917,0.2,-0.3516666666666667
30.883333333333333,133,AV,1,0,0,52,2044.1603053436156,0.2,-0.5088333333333334
31.35,275,AV,1,0,0,52,7336.658338656486,0.1,-0.4135
46.766666666666666,172,AV,1,0,0,71,2744.255474143275,0.1,-0.5676666666666667
34.81666666666667,206,AV,1,0,0,56,3438.9188747307694,0.2,-0.5481666666666667
33.0,97,AV,1,0,0,54,1474.5167950508735,0.3,-0.63
22.266666666666666,3,AV,1,0,0,43,457.16351791608827,0.5,-0.7226666666666667
10.45,7,AV,1,0,0,27,508.6019702527906,0.4,-0.5045000000000001
36.8,246,AV,1,0,0,58,4818.617258984985,0.3,-0.6679999999999999
16.016666666666666,66,AV,1,0,0,39,1089.3140785512585,0.3,-0.4601666666666666
15.4,254,AV,1,0,0,38,5557.427333357366,0.2,-0.354
23.566666666666666,90,AV,1,0,0,44,1365.417472605012,0.6,-0.8356666666666667
28.816666666666666,27,AV,1,0,0,50,720.4688823460104,0.7,-0.9881666666666666
24.3,189,AV,2,0,0,49,2965.4163440895786,0.7,-0.943
10.766666666666667,250,AV,1,0,0,27,4967.653125719208,0.5,-0.6076666666666667
36.28333333333333,252,AV,1,0,0,57,5144.150368411208,0.8,-1.1628333333333334
34.516666666666666,85,AV,1,0,0,55,1282.6858023855964,0.2,-0.5451666666666667
45.666666666666664,51,AV,1,0,0,69,943.1907669438916,0.2,-0.6566666666666667
22.85,42,AV,1,0,0,43,870.7377108213431,0.3,-0.5285
20.533333333333335,149,AV,1,0,0,42,2294.767722006211,0.1,-0.30533333333333335
15.383333333333333,141,AV,1,0,0,36,2139.4702648744856,0.1,-0.25383333333333336
31.716666666666665,160,AV,1,0,0,52,2436.431929205765,0.9,-1.2171666666666667
29.333333333333332,291,AV,1,0,0,51,11515.391842589095,0.6,-0.8933333333333333
42.21666666666667,113,AV,1,0,0,64,1635.9686818612918,0.1,-0.5221666666666667
39.56666666666667,120,AV,1,0,0,60,1809.16611953512,0.9,-1.2956666666666667
12.083333333333334,203,AV,1,0,0,32,3382.383844415393,0.2,-0.32083333333333336
38.71666666666667,98,AV,1,0,0,59,1474.807688008607,0.6,-0.9871666666666666
13.066666666666666,28,AV,1,0,0,29,736.5379020629116,0.5,-0.6306666666666667
23.833333333333332,257,AV,1,0,0,44,5702.891177591027,0.7,-0.9383333333333332
17.616666666666667,159,AV,1,0,0,40,2421.0391237858234,0.3,-0.4761666666666666
46.53333333333333,112,AV,1,0,0,71,1628.9397076974285,0.3,-0.7653333333333333
