travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
22.85,47,AV,0,0,0,53,803.0093289227823,9,-17.301965468017727,"0,0,0"
13.316666666666666,151,AV,2,0,0,32,431.5545596554155,10,-5.986321061886754,"0,0,0"
21.25,114,AV,1,0,0,51,3945.348275410578,6,-52.399156782796744,"0,0,0"
29.1,210,AV,0,0,0,65,146.50232543619936,4,-1.8763406959139175,"0,0,0"
32.85,126,AV,2,0,0,74,1770.5778625761595,5,-30.29348061751398,"0,0,0"
12.216666666666667,160,AV,2,0,0,33,122.3951650093391,3,-0.46726904141586223,"0,0,0"
31.3,193,AV,1,0,0,74,604.6936383004129,6,-11.829319299251829,"0,0,0"
11.75,249,AV,2,0,0,30,397.9556521399297,2,-0.9741622734675363,"0,0,0"
22.533333333333335,291,AV,1,0,0,52,316.7820495087218,9,-6.692020795871748,"0,0,0"
23.816666666666666,279,AV,1,0,0,54,1034.2754485085857,7,-17.96155783234615,"0,0,0"
22.933333333333334,181,AV,1,0,0,53,304.45215475794447,2,-1.4546047393990682,"0,0,0"
25.0,225,AV,1,0,0,53,2108.112350525404,1,-5.489875912826573,"0,0,0"
7.1,293,AV,0,0,0,7,1308.8239993104885,1,-1.0679844161567154,"0,0,0"
9.116666666666667,174,AV,1,0,0,28,63.21977046916082,1,-0.060036830636512106,"0,0,0"
9.55,187,AV,0,0,0,29,216.68994521979357,4,-0.9622454070204286,"0,0,0"
11.133333333333333,243,AV,2,0,0,25,787.1715220388722,4,-3.6516012272358798,"0,0,0"
12.75,141,AV,2,0,0,33,448.5456012777513,1,-0.5957246266970134,"0,0,0"
33.55,162,AV,1,0,0,85,530.5096238130133,3,-5.56206183716456,"0,0,0"
9.2,131,AV,1,0,0,27,463.5609856948989,8,-3.5539675569942246,"0,0,0"
10.45,120,AV,0,0,0,32,968.3977162602168,10,-10.641412640540901,"0,0,0"
24.566666666666666,62,AV,2,0,0,52,544.0547443550604,2,-2.7845024068727744,"0,0,0"
19.25,100,AV,2,0,0,43,833.028471638836,1,-1.6703956332341243,"0,0,0"
14.683333333333334,172,AV,0,0,0,42,2533.176014567522,10,-38.845278972812274,"0,0,0"
26.716666666666665,63,AV,0,0,0,59,363.9754018210222,4,-4.151753952215961,"0,0,0"
7.466666666666667,298,AV,1,0,0,20,461.2287786839295,2,-0.7174669890638903,"0,0,0"
13.833333333333334,97,AV,2,0,0,33,2225.755620366848,9,-28.86526820163256,"0,0,0"
30.066666666666666,103,AV,2,0,0,62,494.8414322817401,5,-7.7490793735786365,"0,0,0"
21.05,117,AV,2,0,0,50,1984.2288670579555,3,-13.052505516115614,"0,0,0"
25.583333333333332,271,AV,2,0,0,55,42.445954508197325,2,-0.22623104225723223,"0,0,0"
19.75,154,AV,0,0,0,49,3839.265238466288,4,-31.69395352487883,"0,0,0"
16.633333333333333,297,AV,1,0,0,43,294.53721614559083,1,-0.5103266349189229,"0,0,0"
14.233333333333333,158,AV,1,0,0,41,768.8548914264984,8,-9.119473295530966,"0,0,0"
9.283333333333333,52,AV,2,0,0,25,218.4509775743674,3,-0.6337353880673056,"0,0,0"
11.533333333333333,106,AV,1,0,0,34,745.476369685405,8,-7.16485621975417,"0,0,0"
16.633333333333333,170,AV,2,0,0,39,30.054552993917728,1,-0.05207368730543384,"0,0,0"
15.633333333333333,128,AV,2,0,0,39,572.4202749773186,1,-0.9321705172373695,"0,0,0"
9.416666666666666,211,AV,2,0,0,27,130.78465666521578,2,-0.2565740660272462,"0,0,0"
9.2,95,AV,1,0,0,25,566.5243744371911,1,-0.5429191921689748,"0,0,0"
19.033333333333335,178,AV,0,0,0,48,492.873449571689,5,-4.985950342108237,"0,0,0"
17.15,7,AV,1,0,0,44,920.8647338694982,1,-1.6450864776939473,"0,0,0"
