travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
22.916666666666668,47,AV,0,0,0,53,803.0093289227823,1,-2.0169059501194893,"0,0,0"
11.016666666666667,151,AV,0,0,0,32,431.5545596554155,2,-1.090477652542464,"0,0,0"
20.716666666666665,114,AV,0,0,0,51,3945.348275410578,5,-42.670033909161006,"0,0,0"
31.116666666666667,210,AV,2,0,0,65,146.50232543619936,2,-0.9497216721853619,"0,0,0"
32.85,126,AV,2,0,0,74,1770.5778625761595,10,-60.58696123502796,"0,0,0"
11.966666666666667,160,AV,2,0,0,33,122.3951650093391,9,-1.373120757448523,"0,0,0"
32.78333333333333,193,AV,2,0,0,74,604.6936383004129,9,-18.58488103963925,"0,0,0"
10.416666666666666,249,AV,1,0,0,30,397.9556521399297,2,-0.8636190367620002,"0,0,0"
23.833333333333332,291,AV,2,0,0,52,316.7820495087218,6,-4.718732612473668,"0,0,0"
25.283333333333335,279,AV,2,0,0,54,1034.2754485085857,1,-2.7239511378255634,"0,0,0"
24.25,181,AV,2,0,0,53,304.45215475794447,2,-1.538117656850032,"0,0,0"
25.05,225,AV,1,0,0,53,2108.112350525404,1,-5.500855664652227,"0,0,0"
7.083333333333333,293,AV,0,0,0,7,1308.8239993104885,9,-8.791409370421212,"0,0,0"
8.85,174,AV,1,0,0,28,63.21977046916082,10,-0.5828072590125764,"0,0,0"
9.583333333333334,187,AV,0,0,0,29,216.68994521979357,1,-0.3163137473982315,"0,0,0"
11.05,243,AV,2,0,0,25,787.1715220388722,10,-9.060672206801602,"0,0,0"
11.4,141,AV,1,0,0,33,448.5456012777513,5,-2.663239507586648,"0,0,0"
33.583333333333336,162,AV,1,0,0,85,530.5096238130133,1,-1.8558626596930932,"0,0,0"
8.983333333333333,131,AV,1,0,0,27,463.5609856948989,1,-0.4337836307110251,"0,0,0"
10.516666666666667,120,AV,0,0,0,32,968.3977162602168,2,-2.2217324963895724,"0,0,0"
23.2,62,AV,1,0,0,52,544.0547443550604,10,-13.147989655247292,"0,0,0"
18.266666666666666,100,AV,1,0,0,43,833.028471638836,2,-3.1701361281811256,"0,0,0"
15.116666666666667,172,AV,1,0,0,42,2533.176014567522,1,-3.9888726479387895,"0,0,0"
28.783333333333335,63,AV,2,0,0,59,363.9754018210222,5,-5.4564715186189705,"0,0,0"
8.933333333333334,298,AV,2,0,0,20,461.2287786839295,5,-2.1459950119321722,"0,0,0"
11.616666666666667,97,AV,0,0,0,33,2225.755620366848,2,-5.486637734012822,"0,0,0"
27.916666666666668,103,AV,0,0,0,62,494.8414322817401,3,-4.416976036832889,"0,0,0"
20.766666666666666,117,AV,2,0,0,50,1984.2288670579555,4,-17.169091446904254,"0,0,0"
23.983333333333334,271,AV,0,0,0,55,42.445954508197325,4,-0.5241647815089997,"0,0,0"
20.25,154,AV,1,0,0,49,3839.265238466288,2,-16.196900224779654,"0,0,0"
17.933333333333334,297,AV,2,0,0,43,294.53721614559083,3,-1.6506356488159153,"0,0,0"
13.833333333333334,158,AV,0,0,0,41,768.8548914264984,9,-10.071086873187403,"0,0,0"
7.683333333333334,52,AV,1,0,0,25,218.4509775743674,2,-0.3496732661867478,"0,0,0"
12.9,106,AV,2,0,0,34,745.476369685405,10,-10.01733871764763,"0,0,0"
16.633333333333333,170,AV,2,0,0,39,30.054552993917728,7,-0.3645158111380369,"0,0,0"
14.166666666666666,128,AV,1,0,0,39,572.4202749773186,1,-0.8447174196713902,"0,0,0"
7.85,211,AV,1,0,0,27,130.78465666521578,8,-0.8555496290182865,"0,0,0"
8.283333333333333,95,AV,0,0,0,25,566.5243744371911,3,-1.5664719484129372,"0,0,0"
19.316666666666666,178,AV,0,0,0,48,492.873449571689,3,-3.0752100419457684,"0,0,0"
18.4,7,AV,2,0,0,44,920.8647338694982,5,-8.824953699582691,"0,0,0"
19.983333333333334,69,AV,1,0,0,46,840.8410612726723,1,-1.75029241747558,"0,0,0"
12.2,163,AV,0,0,0,36,57.28193915625323,2,-0.24559159535547695,"0,0,0"
14.383333333333333,24,AV,0,0,0,42,1328.242730468568,5,-10.050290593701165,"0,0,0"
25.666666666666668,29,AV,1,0,0,57,984.5536619423616,2,-5.264627220108462,"0,0,0"
23.533333333333335,179,AV,0,0,0,54,125.63623276935256,1,-0.40798326505264904,"0,0,0"
18.05,214,AV,1,0,0,44,202.1671703328395,4,-1.520465593544897,"0,0,0"
27.383333333333333,283,AV,2,0,0,57,466.6387223384215,2,-2.6621091000070365,"0,0,0"
31.3,35,AV,2,0,0,68,2508.862052408416,1,-8.17993565003994,"0,0,0"
21.4,198,AV,2,0,0,49,783.8794127097556,3,-5.24219357249649,"0,0,0"
25.883333333333333,264,AV,0,0,0,57,5784.369429856904,5,-78.07852191465079,"0,0,0"
24.833333333333332,232,AV,1,0,0,55,77.3205034620968,3,-0.6000393237423136,"0,0,0"
14.283333333333333,146,AV,0,0,0,39,414.8251582270943,2,-1.3343929187521522,"0,0,0"
25.466666666666665,28,AV,1,0,0,56,128.9705579675829,6,-2.0527813809840274,"0,0,0"
20.116666666666667,269,AV,1,0,0,50,642.8051709354133,1,-1.3469893078455624,"0,0,0"
31.466666666666665,3,AV,2,0,0,65,5031.906310169041,1,-16.493470683331854,"0,0,0"
15.783333333333333,182,AV,0,0,0,43,2356.6239767387897,1,-3.9745189339785307,"0,0,0"
16.883333333333333,83,AV,1,0,0,43,1394.1294719570767,2,-4.903656788515689,"0,0,0"
14.95,144,AV,2,0,0,36,343.40004820457364,2,-1.0695480668038284,"0,0,0"
28.966666666666665,148,AV,1,0,0,67,974.2582375089823,3,-8.819066754117767,"0,0,0"
11.366666666666667,135,AV,1,0,0,33,2285.8845778904138,1,-2.70655083701608,"0,0,0"
16.35,102,AV,0,0,0,44,184.70224385738888,3,-1.0437130272088464,"0,0,0"
17.466666666666665,55,AV,2,0,0,39,679.8899681104378,1,-1.2370220253120467,"0,0,0"
12.983333333333333,15,AV,2,0,0,35,154.2701607479601,4,-0.834558716824034,"0,0,0"
23.183333333333334,77,AV,0,0,0,52,1962.140690822222,4,-19.053734034261883,"0,0,0"
31.916666666666668,278,AV,2,0,0,69,119.90264734729368,1,-0.39863466956608923,"0,0,0"
21.233333333333334,156,AV,1,0,0,52,879.4569147307811,1,-1.9451876898732905,"0,0,0"
19.633333333333333,36,AV,1,0,0,48,1476.4370889593283,4,-12.078075630514505,"0,0,0"
20.7,268,AV,0,0,0,50,171.15878971364504,1,-0.4690611403200471,"0,0,0"
20.166666666666668,19,AV,0,0,0,49,276.83741534969,4,-2.426203281757812,"0,0,0"
18.366666666666667,130,AV,2,0,0,43,1436.3967163814054,1,-2.7481062177991475,"0,0,0"
26.483333333333334,167,AV,2,0,0,56,1093.203701105051,3,-9.047399380499616,"0,0,0"
29.6,22,AV,0,0,0,70,184.16464873139336,5,-2.939205001275648,"0,0,0"
32.38333333333333,201,AV,2,0,0,73,2627.59696502592,1,-8.863577956675975,"0,0,0"
13.033333333333333,219,AV,0,0,0,38,127.88883641009588,1,-0.27362685776509543,"0,0,0"
