travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,observation,cost_table
12.05,43,AV,1,0,0,32,968.7072844723906,0.4,-0.5205000000000001,"0.10920925925925927,0.1083497854077253,0.1425618556701031,0.4,0.32,0.04658745492005087","0,0,0"
27.233333333333334,278,AV,0,0,0,47,8436.938288223368,0.9,-1.2007796715428947,"0.2096205128205128,0.18298180494905383,0.20226322751322745,0.9,0.47,0.4057525822983113","0,0,0"
33.8,86,AV,1,0,0,72,1592.2311391495805,0.2,-0.538,"0.41150462962962964,0.33017298578199056,0.3253077858880779,0.2,0.72,0.07657421143254188","0,0,0"
15.1,168,AV,1,0,0,40,2964.6777926145683,0.5,-0.651,"0.14738425925925927,0.1337328869047619,0.15575403225806453,0.5,0.4,0.14257846021167567","0,0,0"
18.95,89,AV,2,0,0,44,1653.1781197118603,0.1,-0.2895,"0.18536190476190476,0.16440862573099413,0.1851502732240437,0.1,0.44,0.07950529779368645","0,0,0"
13.65,22,AV,1,0,0,36,753.5670156580491,0.3,-0.4365,"0.12817380952380952,0.11838115330520393,0.14690412979351034,0.3,0.36,0.03624084378629158","0,0,0"
33.53333333333333,123,AV,2,0,0,72,2193.4249838744518,0.9,-1.2353333333333334,"0.41150462962962964,0.33017298578199056,0.3253077858880779,0.9,0.72,0.10548706425018813","0,0,0"
18.65,247,AV,1,0,0,46,5354.15698790508,0.1,-0.2865,"0.2019717948717949,0.1786004366812227,0.19821560846560843,0.1,0.46,0.2574942413535784","0,0,0"
23.85,255,AV,0,0,0,45,5807.233742044462,0.4,-0.6798277664824126,"0.19496060606060608,0.17059503546099294,0.19056153846153848,0.4,0.45,0.27928378830664774","0,0,0"
31.333333333333332,73,AV,1,0,0,66,1446.9812594843625,0.2,-0.5133333333333333,"0.36446410256410255,0.3057037037037037,0.3070247747747748,0.2,0.66,0.06958879661269593","0,0,0"
17.366666666666667,84,AV,0,0,0,40,1581.438059619256,0.2,-0.5254272737547381,"0.14738425925925927,0.1337328869047619,0.15575403225806453,0.2,0.4,0.07605514637116847","0,0,0"
18.766666666666666,47,AV,1,0,0,45,1025.7249596144625,0.2,-0.38766666666666666,"0.19496060606060608,0.17059503546099294,0.19056153846153848,0.2,0.45,0.049329571566540366","0,0,0"
12.316666666666666,244,AV,1,0,0,32,5051.78348307234,0.1,-0.22316666666666668,"0.10920925925925927,0.1083497854077253,0.1425618556701031,0.1,0.32,0.24295237483598997","0,0,0"
22.733333333333334,297,AV,1,0,0,52,17693.100214811147,0.1,-0.32733333333333337,"0.2635025641025641,0.21698097412480968,0.2271151960784313,0.1,0.52,0.8509035927219247","0,0,0"
15.383333333333333,125,AV,1,0,0,40,2239.257430619588,0.1,-0.25383333333333336,"0.14738425925925927,0.1337328869047619,0.15575403225806453,0.1,0.4,0.10769125645648253","0,0,0"
25.7,80,AV,1,0,0,55,1526.0895405694364,0.1,-0.357,"0.2866809523809523,0.24353115264797512,0.2534828431372549,0.1,0.55,0.07339330344146505","0,0,0"
