travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward
48.5,147,AV,0,0,0,51,2496.2043409386315,0.2,-0.21718246867049074
24.65,101,AV,1,0,0,49,1628.9397076974285,0.3,-0.07395
34.95,2,AV,1,0,0,65,437.5592869272848,0.8,-0.2796
31.016666666666666,222,AV,1,0,0,56,4416.224882412617,0.2,-0.06203333333333333
32.88333333333333,22,AV,2,0,0,48,632.5893922142865,0.1,-0.032883333333333334
81.7,89,AV,0,0,0,73,1526.0895405694364,0.3,-0.4416808637205257
36.86666666666667,84,AV,1,0,0,76,1460.106853854364,0.2,-0.07373333333333335
27.75,254,AV,0,0,0,39,5654.280440205098,1.0,-0.3305571490347087
80.31666666666666,190,AV,0,0,0,69,3476.696831582168,0.1,-0.16660546736818674
22.116666666666667,208,AV,1,0,0,47,4061.843573313689,0.8,-0.17693333333333336
34.483333333333334,63,AV,1,0,0,64,1074.3823512953045,0.2,-0.06896666666666666
71.38333333333334,207,AV,0,0,0,63,4021.28082322038,0.2,-0.21736976284132023
36.28333333333333,133,AV,0,0,0,45,2222.040577514192,0.1,-0.17129436915141524
29.25,109,AV,1,0,0,58,1782.711710770346,0.3,-0.08775
20.55,41,AV,1,0,0,44,827.3783452591958,0.4,-0.08220000000000001
24.2,266,AV,0,0,0,36,6446.254396158338,0.1,-0.07073865354410862
64.26666666666667,29,AV,0,0,0,61,742.4887258523852,0.4,-0.6611132057647475
30.3,298,AV,2,0,0,43,17322.90883950548,0.1,-0.0303
30.166666666666668,141,AV,2,0,0,34,2382.718205806423,0.5,-0.15083333333333335
26.183333333333334,268,AV,2,0,0,33,6709.13861087917,0.1,-0.026183333333333336
36.7,46,AV,1,0,0,74,905.8209551718018,0.7,-0.2569
23.05,49,AV,1,0,0,48,938.3100494872764,1.0,-0.2305
24.5,137,AV,2,0,0,30,2276.662146114732,0.1,-0.0245
20.966666666666665,98,AV,2,0,0,18,1592.2311391495805,0.1,-0.020966666666666665
40.0,95,AV,0,0,0,46,1572.8756307612184,0.2,-0.27073345287625206
43.916666666666664,251,AV,2,0,0,71,5480.041794665195,0.2,-0.08783333333333333
24.15,228,AV,1,0,0,50,4549.115907877681,0.4,-0.0966
46.2,110,AV,2,0,0,86,1804.2001824470888,0.1,-0.046200000000000005
32.3,239,AV,1,0,0,61,4843.3187157075145,0.6,-0.19379999999999997
12.25,131,AV,0,0,0,24,2212.8825544422834,0.1,-0.1478197795157545
40.05,247,AV,2,0,0,53,5304.212874057136,0.3,-0.12014999999999998
27.466666666666665,235,AV,1,0,0,54,4747.153558918807,0.1,-0.027466666666666667
14.0,111,AV,1,0,0,27,1805.1606101798543,0.2,-0.028000000000000004
24.25,135,AV,2,0,0,25,2250.3510049999354,0.6,-0.1455
74.81666666666666,206,AV,0,0,0,66,3987.5502105766736,0.2,-0.22486749570306924
15.583333333333334,280,AV,1,0,0,35,8987.033628468456,0.4,-0.062333333333333345
22.75,73,AV,2,0,0,24,1234.5997004771,0.2,-0.045500000000000006
33.38333333333333,117,AV,2,0,0,51,1945.516475481125,0.1,-0.033383333333333334
38.55,28,AV,2,0,0,57,682.056612603955,0.1,-0.03855
