travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
0.5666666666666667,0,AV,0,0,0,99,-0.565,"0,0"
0.55,3,AV,0,0,0,118,-0.565,"0,0"
0.5833333333333334,8,AV,1,0,0,89,-0.565,"0,0"
0.48333333333333334,4,AV,0,0,0,31,-0.565,"0,0"
0.4666666666666667,5,AV,0,0,0,50,-0.565,"0,0"
0.5333333333333333,2,AV,0,0,0,112,-0.5650000000000001,"0,0"
0.65,6,AV,1,0,0,93,-0.5650000000000001,"0,0"
0.6666666666666666,7,AV,1,0,0,80,-0.5650000000000001,"0,0"
0.6,1,AV,1,0,0,58,-0.5650000000000001,"0,0"
0.55,9,AV,0,0,0,64,-0.565,"0,0"
