travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,observation,cost_table
35.81666666666667,109,AV,1,0,0,96,1659.6531244520008,,-35.81666666666667,"0,0,0,0","0,0,0"
37.916666666666664,84,AV,1,0,0,97,1444.5182772575097,,-37.916666666666664,"0,0,0,0","0,0,0"
17.816666666666666,174,AV,1,0,0,20,2758.442965787371,,-17.816666666666666,"0,0,0,0","0,0,0"
27.066666666666666,6,AV,1,0,0,59,508.6019702527906,,-27.066666666666666,"0,0,0,0","0,0,0"
35.75,121,AV,2,0,0,56,1822.2981036688468,,-35.75,"0,0,0,0","0,0,0"
43.583333333333336,235,AV,2,0,0,93,4381.240268036911,,-43.583333333333336,"0,0,0,0","0,0,0"
17.016666666666666,131,AV,1,0,0,20,1975.501985353583,,-17.016666666666666,"0,0,0,0","0,0,0"
42.93333333333333,187,AV,2,0,0,85,2968.817229463249,,-42.93333333333333,"0,0,0,0","0,0,0"
23.916666666666668,278,AV,1,0,0,52,7332.887514065835,,-23.916666666666668,"0,0,0,0","0,0,0"
34.13333333333333,199,AV,1,0,0,84,3387.2787239910285,,-34.13333333333333,"0,0,0,0","0,0,0"
11.866666666666667,99,AV,0,0,0,27,1581.4824060924602,,-11.866666666666667,"0,0,0,0","0,0,0"
34.38333333333333,149,AV,2,0,0,50,2193.4249838744518,,-34.38333333333333,"0,0,0,0","0,0,0"
26.516666666666666,94,AV,1,0,0,57,1519.7273932229994,,-26.516666666666666,"0,0,0,0","0,0,0"
29.516666666666666,198,AV,2,0,0,13,3366.895459871004,,-29.516666666666666,"0,0,0,0","0,0,0"
21.033333333333335,258,AV,1,0,0,39,5168.6614957092925,,-21.033333333333335,"0,0,0,0","0,0,0"
8.5,74,AV,0,0,0,10,1301.8927857652438,,-8.5,"0,0,0,0","0,0,0"
23.733333333333334,178,AV,0,0,0,73,2835.850686157305,,-23.733333333333334,"0,0,0,0","0,0,0"
35.71666666666667,202,AV,2,0,0,62,3458.1247672483346,,-35.71666666666667,"0,0,0,0","0,0,0"
28.216666666666665,76,AV,2,0,0,39,1317.647826688136,,-28.216666666666665,"0,0,0,0","0,0,0"
33.8,157,AV,2,0,0,41,2302.618320259251,,-33.8,"0,0,0,0","0,0,0"
28.216666666666665,41,AV,1,0,0,61,912.6272274022258,,-28.216666666666665,"0,0,0,0","0,0,0"
42.68333333333333,30,AV,2,0,0,78,827.3783452591958,,-42.68333333333333,"0,0,0,0","0,0,0"
34.733333333333334,136,AV,2,0,0,39,2043.1688306873104,,-34.733333333333334,"0,0,0,0","0,0,0"
25.416666666666668,169,AV,2,0,0,3,2612.3907844155665,,-25.416666666666668,"0,0,0,0","0,0,0"
24.1,184,AV,1,0,0,53,2909.8477340427667,,-24.1,"0,0,0,0","0,0,0"
44.083333333333336,216,AV,2,0,0,78,3758.845856207275,,-44.083333333333336,"0,0,0,0","0,0,0"
13.633333333333333,91,AV,1,0,0,5,1475.2077210572677,,-13.633333333333333,"0,0,0,0","0,0,0"
23.833333333333332,226,AV,2,0,0,12,4015.909421979459,,-23.833333333333332,"0,0,0,0","0,0,0"
25.816666666666666,15,AV,2,0,0,5,616.3739675020589,,-25.816666666666666,"0,0,0,0","0,0,0"
38.083333333333336,154,AV,2,0,0,70,2260.56382504795,,-38.083333333333336,"0,0,0,0","0,0,0"
36.03333333333333,151,AV,1,0,0,95,2215.952556227922,,-36.03333333333333,"0,0,0,0","0,0,0"
19.95,119,AV,0,0,0,63,1805.1606101798543,,-19.95,"0,0,0,0","0,0,0"
15.933333333333334,132,AV,1,0,0,5,1993.780724220221,,-15.933333333333334,"0,0,0,0","0,0,0"
33.583333333333336,66,AV,2,0,0,40,1194.3606142611325,,-33.583333333333336,"0,0,0,0","0,0,0"
33.733333333333334,13,AV,1,0,0,86,610.4868582393152,,-33.733333333333334,"0,0,0,0","0,0,0"
31.983333333333334,122,AV,1,0,0,81,1824.367004680513,,-31.983333333333334,"0,0,0,0","0,0,0"
30.816666666666666,225,AV,1,0,0,66,3942.222625638348,,-30.816666666666666,"0,0,0,0","0,0,0"
34.7,110,AV,2,0,0,61,1684.196745492046,,-34.7,"0,0,0,0","0,0,0"
32.583333333333336,293,AV,1,0,0,87,13430.196447392702,,-32.583333333333336,"0,0,0,0","0,0,0"
31.516666666666666,125,AV,2,0,0,35,1885.557658153182,,-31.516666666666666,"0,0,0,0","0,0,0"
23.9,96,AV,1,0,0,48,1546.5147326922538,,-23.9,"0,0,0,0","0,0,0"
39.9,259,AV,2,0,0,66,5304.212874057136,,-39.9,"0,0,0,0","0,0,0"
28.516666666666666,231,AV,2,0,0,39,4223.122456076251,,-28.516666666666666,"0,0,0,0","0,0,0"
35.28333333333333,179,AV,1,0,0,91,2838.632091159661,,-35.28333333333333,"0,0,0,0","0,0,0"
17.933333333333334,72,AV,1,0,0,17,1291.2118623687816,,-17.933333333333334,"0,0,0,0","0,0,0"
33.25,159,AV,2,0,0,39,2397.5381966938494,,-33.25,"0,0,0,0","0,0,0"
12.0,114,AV,0,0,0,23,1778.835052690156,,-12.0,"0,0,0,0","0,0,0"
20.266666666666666,14,AV,1,0,0,37,615.3970356119416,,-20.266666666666666,"0,0,0,0","0,0,0"
28.466666666666665,40,AV,2,0,0,31,902.2448599555772,,-28.466666666666665,"0,0,0,0","0,0,0"
19.283333333333335,223,AV,1,0,0,31,3919.41152379869,,-19.283333333333335,"0,0,0,0","0,0,0"
32.61666666666667,1,AV,1,0,0,76,419.7646265090227,,-32.61666666666667,"0,0,0,0","0,0,0"
28.2,240,AV,2,0,0,19,4572.8741748457805,,-28.2,"0,0,0,0","0,0,0"
32.1,28,AV,1,0,0,82,813.126641713825,,-32.1,"0,0,0,0","0,0,0"
6.75,51,AV,0,0,0,7,968.7072844723906,,-6.75,"0,0,0,0","0,0,0"
35.93333333333333,145,AV,2,0,0,71,2123.4400354784907,,-35.93333333333333,"0,0,0,0","0,0,0"
12.616666666666667,35,AV,1,0,0,1,859.2772315809713,,-12.616666666666667,"0,0,0,0","0,0,0"
38.666666666666664,247,AV,2,0,0,55,4818.617258984985,,-38.666666666666664,"0,0,0,0","0,0,0"
37.666666666666664,155,AV,2,0,0,67,2276.662146114732,,-37.666666666666664,"0,0,0,0","0,0,0"
39.3,17,AV,2,0,0,79,632.5893922142865,,-39.3,"0,0,0,0","0,0,0"
25.65,25,AV,2,0,0,2,753.7709081553346,,-25.65,"0,0,0,0","0,0,0"
31.033333333333335,210,AV,2,0,0,38,3628.2404526711953,,-31.033333333333335,"0,0,0,0","0,0,0"
19.866666666666667,105,AV,1,0,0,34,1597.8734280578535,,-19.866666666666667,"0,0,0,0","0,0,0"
32.333333333333336,38,AV,2,0,0,53,877.2934597877683,,-32.333333333333336,"0,0,0,0","0,0,0"
38.46666666666667,59,AV,2,0,0,78,1040.734547163155,,-38.46666666666667,"0,0,0,0","0,0,0"
19.583333333333332,173,AV,1,0,0,31,2750.2432356670683,,-19.583333333333332,"0,0,0,0","0,0,0"
24.083333333333332,200,AV,1,0,0,48,3414.9419898187493,,-24.083333333333332,"0,0,0,0","0,0,0"
37.21666666666667,98,AV,2,0,0,48,1579.1767070066765,,-37.21666666666667,"0,0,0,0","0,0,0"
26.283333333333335,224,AV,1,0,0,57,3933.772930850901,,-26.283333333333335,"0,0,0,0","0,0,0"
31.05,153,AV,2,0,0,51,2225.3307045190536,,-31.05,"0,0,0,0","0,0,0"
20.266666666666666,291,AV,2,0,0,3,11185.875164713363,,-20.266666666666666,"0,0,0,0","0,0,0"
37.8,246,AV,2,0,0,71,4735.166802079286,,-37.8,"0,0,0,0","0,0,0"
15.183333333333334,97,AV,1,0,0,11,1567.0706205360798,,-15.183333333333334,"0,0,0,0","0,0,0"
38.583333333333336,142,AV,2,0,0,68,2105.6010448069283,,-38.583333333333336,"0,0,0,0","0,0,0"
30.533333333333335,266,AV,1,0,0,71,5557.427333357366,,-30.533333333333335,"0,0,0,0","0,0,0"
34.81666666666667,137,AV,2,0,0,60,2044.1603053436156,,-34.81666666666667,"0,0,0,0","0,0,0"
45.18333333333333,255,AV,2,0,0,98,5003.647877951615,,-45.18333333333333,"0,0,0,0","0,0,0"
38.4,195,AV,2,0,0,77,3274.575105225111,,-38.4,"0,0,0,0","0,0,0"
37.85,42,AV,1,0,0,98,923.9636394510808,,-37.85,"0,0,0,0","0,0,0"
36.6,93,AV,2,0,0,65,1517.942512651984,,-36.6,"0,0,0,0","0,0,0"
46.11666666666667,124,AV,2,0,0,92,1880.1756700095973,,-46.11666666666667,"0,0,0,0","0,0,0"
22.233333333333334,2,AV,2,0,0,3,449.0833195935783,,-22.233333333333334,"0,0,0,0","0,0,0"
34.95,253,AV,1,0,0,93,4951.479839002994,,-34.95,"0,0,0,0","0,0,0"
10.3,148,AV,0,0,0,22,2187.718469250836,,-10.3,"0,0,0,0","0,0,0"
42.333333333333336,296,AV,2,0,0,63,14312.770160915026,,-42.333333333333336,"0,0,0,0","0,0,0"
13.233333333333333,283,AV,1,0,0,4,8436.938288223368,,-13.233333333333333,"0,0,0,0","0,0,0"
46.083333333333336,87,AV,2,0,0,86,1460.106853854364,,-46.083333333333336,"0,0,0,0","0,0,0"
37.766666666666666,172,AV,1,0,0,100,2747.619709803412,,-37.766666666666666,"0,0,0,0","0,0,0"
20.25,233,AV,1,0,0,33,4266.216809230351,,-20.25,"0,0,0,0","0,0,0"
27.7,113,AV,2,0,0,5,1717.0377309640771,,-27.7,"0,0,0,0","0,0,0"
33.81666666666667,262,AV,2,0,0,54,5394.467136051333,,-33.81666666666667,"0,0,0,0","0,0,0"
23.983333333333334,90,AV,1,0,0,45,1474.807688008607,,-23.983333333333334,"0,0,0,0","0,0,0"
19.816666666666666,130,AV,1,0,0,31,1945.516475481125,,-19.816666666666666,"0,0,0,0","0,0,0"
36.416666666666664,49,AV,2,0,0,68,950.4213588862824,,-36.416666666666664,"0,0,0,0","0,0,0"
29.766666666666666,205,AV,1,0,0,74,3487.44186130441,,-29.766666666666666,"0,0,0,0","0,0,0"
15.716666666666667,133,AV,1,0,0,3,2011.9739719035176,,-15.716666666666667,"0,0,0,0","0,0,0"
22.0,250,AV,2,0,0,2,4889.272753955773,,-22.0,"0,0,0,0","0,0,0"
35.63333333333333,243,AV,2,0,0,54,4662.282088415262,,-35.63333333333333,"0,0,0,0","0,0,0"
31.816666666666666,138,AV,1,0,0,78,2052.607856914241,,-31.816666666666666,"0,0,0,0","0,0,0"
26.05,71,AV,2,0,0,18,1275.9312017726234,,-26.05,"0,0,0,0","0,0,0"
16.333333333333332,248,AV,1,0,0,19,4843.3187157075145,,-16.333333333333332,"0,0,0,0","0,0,0"
30.083333333333332,58,AV,2,0,0,41,1022.032321197676,,-30.083333333333332,"0,0,0,0","0,0,0"
43.9,33,AV,2,0,0,92,854.5785374972068,,-43.9,"0,0,0,0","0,0,0"
27.9,107,AV,2,0,0,26,1626.914224999384,,-27.9,"0,0,0,0","0,0,0"
18.35,61,AV,1,0,0,10,1074.3823512953045,,-18.35,"0,0,0,0","0,0,0"
37.6,0,AV,2,0,0,68,388.2787303527966,,-37.6,"0,0,0,0","0,0,0"
26.3,143,AV,2,0,0,24,2108.868816674547,,-26.3,"0,0,0,0","0,0,0"
24.766666666666666,19,AV,1,0,0,53,640.5426603936758,,-24.766666666666666,"0,0,0,0","0,0,0"
29.6,65,AV,2,0,0,16,1150.4391077840953,,-29.6,"0,0,0,0","0,0,0"
30.65,150,AV,2,0,0,44,2198.5025098873134,,-30.65,"0,0,0,0","0,0,0"
37.65,282,AV,2,0,0,71,8348.421721831439,,-37.65,"0,0,0,0","0,0,0"
31.85,83,AV,2,0,0,50,1434.2863071033526,,-31.85,"0,0,0,0","0,0,0"
24.066666666666666,214,AV,2,0,0,7,3724.6301341612702,,-24.066666666666666,"0,0,0,0","0,0,0"
37.75,10,AV,2,0,0,68,583.3206434887895,,-37.75,"0,0,0,0","0,0,0"
44.43333333333333,20,AV,2,0,0,81,646.5589615252754,,-44.43333333333333,"0,0,0,0","0,0,0"
18.033333333333335,12,AV,1,0,0,25,597.1498506777683,,-18.033333333333335,"0,0,0,0","0,0,0"
20.35,75,AV,1,0,0,32,1310.9401185904849,,-20.35,"0,0,0,0","0,0,0"
28.883333333333333,152,AV,1,0,0,62,2218.0502812558643,,-28.883333333333333,"0,0,0,0","0,0,0"
46.916666666666664,251,AV,2,0,0,80,4934.883137056144,,-46.916666666666664,"0,0,0,0","0,0,0"
29.116666666666667,289,AV,2,0,0,26,10838.007207066395,,-29.116666666666667,"0,0,0,0","0,0,0"
24.566666666666666,241,AV,1,0,0,55,4617.1597275219765,,-24.566666666666666,"0,0,0,0","0,0,0"
44.21666666666667,103,AV,2,0,0,84,1594.6992934726818,,-44.21666666666667,"0,0,0,0","0,0,0"
22.933333333333334,55,AV,2,0,0,4,1014.5614647146556,,-22.933333333333334,"0,0,0,0","0,0,0"
24.083333333333332,158,AV,1,0,0,51,2352.9451803313505,,-24.083333333333332,"0,0,0,0","0,0,0"
28.916666666666668,275,AV,2,0,0,20,7081.334819999852,,-28.916666666666668,"0,0,0,0","0,0,0"
21.833333333333332,77,AV,2,0,0,6,1323.5149786113286,,-21.833333333333332,"0,0,0,0","0,0,0"
27.15,272,AV,2,0,0,29,5985.732437913218,,-27.15,"0,0,0,0","0,0,0"
26.283333333333335,88,AV,2,0,0,19,1460.8215047913693,,-26.283333333333335,"0,0,0,0","0,0,0"
48.7,45,AV,2,0,0,100,943.1907669438916,,-48.7,"0,0,0,0","0,0,0"
35.766666666666666,80,AV,1,0,0,95,1391.0507319816634,,-35.766666666666666,"0,0,0,0","0,0,0"
22.466666666666665,160,AV,1,0,0,42,2401.1770329784995,,-22.466666666666665,"0,0,0,0","0,0,0"
42.05,197,AV,2,0,0,66,3361.758609282253,,-42.05,"0,0,0,0","0,0,0"
17.65,123,AV,1,0,0,31,1830.3424648913517,,-17.65,"0,0,0,0","0,0,0"
44.7,167,AV,2,0,0,91,2496.2043409386315,,-44.7,"0,0,0,0","0,0,0"
29.85,106,AV,1,0,0,68,1614.9493849180149,,-29.85,"0,0,0,0","0,0,0"
40.56666666666667,196,AV,2,0,0,77,3278.222126324269,,-40.56666666666667,"0,0,0,0","0,0,0"
37.483333333333334,192,AV,2,0,0,66,3230.862018062417,,-37.483333333333334,"0,0,0,0","0,0,0"
26.066666666666666,156,AV,2,0,0,7,2293.603195459698,,-26.066666666666666,"0,0,0,0","0,0,0"
34.46666666666667,22,AV,2,0,0,58,736.5379020629116,,-34.46666666666667,"0,0,0,0","0,0,0"
41.71666666666667,126,AV,2,0,0,87,1899.102970895097,,-41.71666666666667,"0,0,0,0","0,0,0"
20.6,164,AV,1,0,0,37,2436.431929205765,,-20.6,"0,0,0,0","0,0,0"
27.433333333333334,176,AV,2,0,0,15,2793.3389947689566,,-27.433333333333334,"0,0,0,0","0,0,0"
24.2,116,AV,1,0,0,50,1794.439334206041,,-24.2,"0,0,0,0","0,0,0"
22.816666666666666,168,AV,1,0,0,43,2520.757475212996,,-22.816666666666666,"0,0,0,0","0,0,0"
29.483333333333334,227,AV,1,0,0,72,4021.28082322038,,-29.483333333333334,"0,0,0,0","0,0,0"
26.516666666666666,92,AV,2,0,0,12,1507.5005543882637,,-26.516666666666666,"0,0,0,0","0,0,0"
29.183333333333334,43,AV,2,0,0,19,926.7012599248138,,-29.183333333333334,"0,0,0,0","0,0,0"
13.416666666666666,244,AV,1,0,0,4,4705.31956239884,,-13.416666666666666,"0,0,0,0","0,0,0"
47.9,242,AV,2,0,0,96,4656.548587392589,,-47.9,"0,0,0,0","0,0,0"
41.75,89,AV,2,0,0,91,1467.6871321740252,,-41.75,"0,0,0,0","0,0,0"
37.93333333333333,100,AV,1,0,0,100,1587.6148581174584,,-37.93333333333333,"0,0,0,0","0,0,0"
43.53333333333333,237,AV,2,0,0,100,4429.527615460413,,-43.53333333333333,"0,0,0,0","0,0,0"
31.216666666666665,26,AV,2,0,0,43,776.0711537761008,,-31.216666666666665,"0,0,0,0","0,0,0"
36.233333333333334,213,AV,2,0,0,57,3667.3634505223554,,-36.233333333333334,"0,0,0,0","0,0,0"
46.06666666666667,268,AV,2,0,0,91,5578.433439706214,,-46.06666666666667,"0,0,0,0","0,0,0"
38.03333333333333,46,AV,2,0,0,76,946.1123250925148,,-38.03333333333333,"0,0,0,0","0,0,0"
23.9,297,AV,2,0,0,2,17322.90883950548,,-23.9,"0,0,0,0","0,0,0"
22.4,270,AV,2,0,0,6,5862.871835726062,,-22.4,"0,0,0,0","0,0,0"
36.9,85,AV,2,0,0,54,1446.9812594843625,,-36.9,"0,0,0,0","0,0,0"
23.916666666666668,298,AV,1,0,0,50,18628.94525544202,,-23.916666666666668,"0,0,0,0","0,0,0"
29.166666666666668,62,AV,1,0,0,58,1117.0806745336297,,-29.166666666666668,"0,0,0,0","0,0,0"
28.366666666666667,5,AV,2,0,0,36,477.1303205766694,,-28.366666666666667,"0,0,0,0","0,0,0"
31.1,18,AV,1,0,0,73,636.6552097563458,,-31.1,"0,0,0,0","0,0,0"
19.533333333333335,190,AV,1,0,0,28,3031.4508351358254,,-19.533333333333335,"0,0,0,0","0,0,0"
39.083333333333336,292,AV,2,0,0,70,11662.42845360034,,-39.083333333333336,"0,0,0,0","0,0,0"
20.283333333333335,79,AV,1,0,0,34,1386.7650627050614,,-20.283333333333335,"0,0,0,0","0,0,0"
44.833333333333336,3,AV,2,0,0,99,457.16351791608827,,-44.833333333333336,"0,0,0,0","0,0,0"
35.88333333333333,39,AV,1,0,0,96,892.1845339920479,,-35.88333333333333,"0,0,0,0","0,0,0"
34.65,264,AV,2,0,0,53,5458.612723313221,,-34.65,"0,0,0,0","0,0,0"
32.05,56,AV,2,0,0,34,1017.530975349866,,-32.05,"0,0,0,0","0,0,0"
27.65,252,AV,2,0,0,15,4950.268578812107,,-27.65,"0,0,0,0","0,0,0"
36.86666666666667,222,AV,2,0,0,52,3882.59008652233,,-36.86666666666667,"0,0,0,0","0,0,0"
38.983333333333334,245,AV,2,0,0,71,4717.175795221327,,-38.983333333333334,"0,0,0,0","0,0,0"
23.716666666666665,273,AV,0,0,0,72,6434.117121135291,,-23.716666666666665,"0,0,0,0","0,0,0"
40.86666666666667,166,AV,2,0,0,81,2458.2611968747465,,-40.86666666666667,"0,0,0,0","0,0,0"
33.416666666666664,232,AV,1,0,0,84,4245.708624069837,,-33.416666666666664,"0,0,0,0","0,0,0"
21.416666666666668,81,AV,1,0,0,44,1404.912317929139,,-21.416666666666668,"0,0,0,0","0,0,0"
43.65,57,AV,2,0,0,89,1020.7360413649084,,-43.65,"0,0,0,0","0,0,0"
13.3,191,AV,0,0,0,40,3032.1279287666234,,-13.3,"0,0,0,0","0,0,0"
37.766666666666666,108,AV,2,0,0,70,1635.9686818612918,,-37.766666666666666,"0,0,0,0","0,0,0"
47.266666666666666,212,AV,2,0,0,91,3651.018124108644,,-47.266666666666666,"0,0,0,0","0,0,0"
35.13333333333333,257,AV,2,0,0,56,5051.78348307234,,-35.13333333333333,"0,0,0,0","0,0,0"
40.916666666666664,69,AV,2,0,0,81,1240.6560786390864,,-40.916666666666664,"0,0,0,0","0,0,0"
22.5,112,AV,1,0,0,43,1716.9764066453156,,-22.5,"0,0,0,0","0,0,0"
40.95,24,AV,2,0,0,86,753.5670156580491,,-40.95,"0,0,0,0","0,0,0"
37.8,50,AV,2,0,0,53,954.0002559944874,,-37.8,"0,0,0,0","0,0,0"
41.68333333333333,54,AV,2,0,0,73,985.8695826897422,,-41.68333333333333,"0,0,0,0","0,0,0"
17.9,163,AV,1,0,0,30,2421.0391237858234,,-17.9,"0,0,0,0","0,0,0"
10.9,230,AV,1,0,0,1,4200.245935785981,,-10.9,"0,0,0,0","0,0,0"
16.15,128,AV,1,0,0,17,1927.298426803608,,-16.15,"0,0,0,0","0,0,0"
