travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward
90.63333333333334,147,AV,0,4,4,6,4,0,0,71,1141.0395517097602,0.1,-1.0063333333333335
34.06666666666667,101,AV,2,0,3,3,14,0,0,65,2139.4702648744856,0.1,-0.44066666666666665
12.333333333333334,2,AV,1,1,5,4,3,0,0,36,2767.495209174315,0.3,-0.42333333333333334
29.616666666666667,222,AV,2,1,2,0,4,0,0,57,3849.958431883558,0.1,-0.39616666666666667
18.183333333333334,22,AV,2,1,2,0,4,0,0,37,2486.38103050259,0.6,-0.7818333333333334
30.9,89,AV,2,0,3,3,11,0,0,59,3803.247088152212,0.1,-0.40900000000000003
18.983333333333334,84,AV,0,9,4,9,14,0,0,33,2421.0391237858234,0.6,-0.7898333333333334
10.866666666666667,254,AV,2,2,2,0,3,0,0,16,4843.3187157075145,0.3,-0.4086666666666667
29.983333333333334,190,AV,2,0,3,3,11,0,0,55,541.9839687696077,0.1,-0.3998333333333334
43.38333333333333,208,AV,0,7,4,9,4,0,0,46,4754.245589533712,0.1,-0.5338333333333334
80.66666666666667,63,AV,0,8,7,8,5,0,0,61,2756.9260540590044,0.8,-1.606666666666667
27.566666666666666,207,AV,1,1,6,5,6,0,0,58,1011.0784796502788,0.4,-0.6756666666666666
16.533333333333335,133,AV,2,0,3,0,17,0,0,33,2969.8754393798326,0.1,-0.26533333333333337
23.133333333333333,109,AV,1,1,5,8,20,0,0,50,595.9176043698985,0.7,-0.9313333333333333
17.7,41,AV,2,0,3,0,15,0,0,37,1848.7234685638712,0.1,-0.277
19.25,266,AV,2,0,0,5,1,0,0,37,1527.6889462703334,0.4,-0.5925
31.183333333333334,29,AV,2,0,2,3,3,0,0,60,4416.224882412617,0.4,-0.7118333333333333
45.3,298,AV,0,5,0,5,1,0,0,47,1234.5997004771,0.4,-0.853
29.583333333333332,141,AV,2,1,2,0,4,0,0,53,2496.2043409386315,0.2,-0.49583333333333335
21.05,268,AV,2,0,2,3,6,0,0,39,6007.794801579103,1.0,-1.2105000000000001
64.5,46,AV,0,5,4,0,0,0,0,53,566.7055292848979,0.8,-1.445
20.683333333333334,49,AV,1,1,5,2,3,0,0,47,1074.3823512953045,0.1,-0.30683333333333335
32.21666666666667,137,AV,2,2,3,2,4,0,0,62,2818.3733061874163,0.4,-0.7221666666666667
95.98333333333333,98,AV,0,5,0,6,2,0,0,78,9095.945853089892,0.1,-1.0598333333333334
