travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward
21.25,242,AV,1,0,0,39,4968.170350229253,0.9,-24.59591849235719
43.81666666666667,296,AV,1,0,0,68,15725.918848752755,0.4,-70.20366590170204
34.75,162,AV,1,0,0,55,2818.3733061874163,0.3,-8.021495201667628
37.666666666666664,90,AV,1,0,0,58,1614.9573615816892,0.1,-2.1380266019085092
48.333333333333336,234,AV,1,0,0,73,4818.617258984985,0.2,-12.364531848094662
41.93333333333333,12,AV,1,0,0,65,588.8906571209208,0.4,-3.096272366256291
21.533333333333335,6,AV,2,0,0,6,508.6019702527906,0.1,-1.3672769842283694
41.6,121,AV,1,0,0,61,2105.6010448069283,0.6,-13.873581151510336
30.75,67,AV,1,0,0,49,1265.4739572733297,0.1,-1.5845736616705781
40.06666666666667,141,AV,1,0,0,60,2352.9451803313505,0.1,-2.9825874505372756
27.183333333333334,218,AV,1,0,0,46,4227.85786318916,0.3,-9.308525291895858
38.93333333333333,128,AV,1,0,0,58,2215.952556227922,0.1,-2.7805609176382258
32.68333333333333,84,AV,0,0,0,54,1572.8756307612184,0.6,-8.610696458794818
36.96666666666667,298,AV,1,0,0,58,19040.472291926453,0.1,-18.3762268991805
32.31666666666667,139,AV,1,0,0,49,2337.3116255789537,0.4,-8.231623121612108
19.166666666666668,285,AV,1,0,0,32,10213.823531357188,0.6,-30.263270174799914
22.85,38,AV,1,0,0,42,863.3540159882258,0.3,-2.0964320861614363
42.916666666666664,100,AV,1,0,0,67,1799.695682844959,0.3,-6.453197272280011
46.71666666666667,69,AV,1,0,0,71,1301.8927857652438,0.3,-5.20949663487371
27.333333333333332,226,AV,0,0,0,51,4504.939201911708,0.5,-16.369133657506737
36.266666666666666,78,AV,1,0,0,55,1474.807688008607,0.2,-3.3032452134568424
13.116666666666667,56,AV,1,0,0,18,1097.8259349569896,0.2,-1.3291774371137635
26.033333333333335,17,AV,1,0,0,45,627.4062491148882,0.6,-3.076683053730948
28.533333333333335,208,AV,2,0,0,46,3866.930621896856,0.1,-3.876987202713559
17.083333333333332,178,AV,1,0,0,30,3131.512437779759,0.8,-11.409322204862802
25.25,135,AV,1,0,0,44,2276.662146114732,0.1,-2.053573535489823
44.56666666666667,11,AV,1,0,0,67,586.8516376274475,0.2,-1.9228241275217126
32.13333333333333,7,AV,1,0,0,52,548.7192496267361,0.1,-1.0471709942089003
23.433333333333334,260,AV,2,0,0,32,5985.732437913218,0.3,-11.716900585891395
46.06666666666667,290,AV,1,0,0,72,12051.378145129962,0.4,-56.67937051410643
25.9,32,AV,1,0,0,44,807.7368269013535,0.1,-1.1302064806248753
34.28333333333333,25,AV,1,0,0,53,742.4887258523852,0.2,-1.8875194390221854
39.2,248,AV,1,0,0,60,5427.330032863625,0.8,-43.581982099041234
23.316666666666666,289,AV,1,0,0,42,11940.25564443948,0.3,-21.693350382437917
13.5,264,AV,1,0,0,18,6947.27484286379,0.1,-2.9703031109762925
17.083333333333332,75,AV,1,0,0,31,1434.2863071033526,0.9,-6.170639205382335
36.516666666666666,281,AV,1,0,0,55,9280.176126726552,0.6,-51.94753490358049
22.2,203,AV,1,0,0,40,3758.845856207275,0.3,-6.9236092636213264
22.25,164,AV,0,0,0,44,2857.6088215719105,0.5,-8.849789140804925
24.066666666666666,175,AV,1,0,0,43,3017.17067826153,0.1,-2.4355816617717383
28.866666666666667,157,AV,1,0,0,47,2744.255474143275,0.4,-8.60368244689588
31.85,47,AV,1,0,0,51,934.0011274976006,0.6,-5.109176976787664
43.18333333333333,46,AV,1,0,0,66,926.7012599248138,0.2,-2.6230275664521825
6.916666666666667,24,AV,0,0,0,21,736.5379020629116,0.3,-1.2077229809041772
39.85,154,AV,2,0,0,62,2619.168197182975,0.8,-22.176340759543745
45.2,183,AV,1,0,0,68,3230.862018062417,0.1,-4.289665556374274
37.733333333333334,27,AV,1,0,0,58,753.5670156580491,0.5,-4.192140650761412
