travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
7.316666666666666,0,AV,0,0,0,1,2137.15867942177,3.3711585759268106,"0,0,0"
7.816666666666666,3,AV,0,0,0,26,2949.714135495375,2.598236233424773,"0,0,0"
9.183333333333334,8,AV,0,0,0,96,2958.921941051478,2.1695034904177706,"0,0,0"
8.933333333333334,4,AV,0,0,0,94,1217.9184780321336,3.8666591940534314,"0,0,0"
7.45,5,AV,0,0,0,4,1217.794042368138,4.054941081703893,"0,0,0"
8.116666666666667,2,AV,0,0,0,32,3487.332023257645,2.051509209502651,"0,0,0"
8.0,6,AV,0,0,0,29,603.8588595057583,4.4967842837452014,"0,0,0"
8.466666666666667,7,AV,0,0,0,83,4207.94780416324,1.2888238116060315,"0,0,0"
7.416666666666667,1,AV,0,0,0,22,5013.062902854932,1.1270607781763111,"0,0,0"
8.066666666666666,9,AV,0,0,0,51,3383.2966557865575,2.1570910045126843,"0,0,0"
