travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward,observation,cost_table
16.9,146,AV,1,2,9,4,2,0,0,33,1653.1781197118603,0.2,-0.20484848484848484,"0.147703125,0.17423333333333332,0.27174561403508773,0.2,0.33,0.08168187152419273,11.0","0,0,0"
17.25,7,AV,1,0,5,6,2,0,0,34,827.3783452591958,0.4,-0.4181818181818182,"0.15390384615384614,0.1789934895833333,0.27689814814814817,0.4,0.34,0.040879933561629736,7.0","0,0,0"
26.05,111,AV,1,3,5,0,8,0,0,45,4925.450001742355,0.3,-0.47363636363636363,"0.24233333333333335,0.24941603053435113,0.3226206896551725,0.3,0.45,0.24336154068581314,13.0","0,0,0"
26.166666666666668,198,AV,1,1,7,2,8,0,0,47,2964.6777926145683,0.7,-1.11010101010101,"0.26464814814814813,0.2613687664041994,0.33688425925925924,0.7,0.47,0.14648175394988758,15.0","0,0,0"
22.716666666666665,288,AV,1,1,7,4,6,0,0,41,2218.0502812558643,0.2,-0.27535353535353535,"0.20826666666666668,0.22122179487179486,0.3072166666666667,0.2,0.41,0.10959163803796217,13.0","0,0,0"
38.53333333333333,61,AV,1,3,5,0,3,0,0,65,3580.4564780460023,0.3,-0.7006060606060606,"0.33081481481481473,0.39730324074074075,0.43276576576576575,0.3,0.65,0.17690676071171996,8.0","0,0,0"
53.3,108,AV,2,3,1,8,12,0,0,78,3368.9508766880413,0.1,-0.323030303030303,"0.3631666666666667,0.43789954337899545,0.4632171717171717,0.1,0.78,0.16645648124650464,20.0","0,0,0"
46.9,47,AV,2,2,3,2,5,0,0,67,586.8516376274475,0.5,-1.4212121212121211,"0.3500694444444444,0.4078629629629629,0.4393924731182796,0.5,0.67,0.028995750365243225,5.0","0,0,0"
15.033333333333333,231,AV,1,2,9,0,5,0,0,28,2015.5588757501516,0.1,-0.09111111111111111,"0.11862857142857142,0.155088785046729,0.26076041666666666,0.1,0.28,0.09958674094184428,14.0","0,0,0"
33.25,213,AV,1,3,4,3,4,0,0,55,2022.4315636845977,0.1,-0.20151515151515154,"0.30755769230769237,0.3328055555555555,0.39127631578947375,0.1,0.55,0.09992631355425287,8.0","0,0,0"
32.766666666666666,255,AV,2,3,1,4,1,0,0,49,3608.770587345788,0.5,-0.9929292929292929,"0.2874761904761905,0.2851004566210046,0.34419565217391307,0.5,0.49,0.17830573243205106,5.0","0,0,0"
38.516666666666666,267,AV,1,3,5,0,1,0,0,64,2392.7441380289174,0.3,-0.7003030303030302,"0.3196818181818182,0.3889603174603175,0.42963020833333326,0.3,0.64,0.1182230861528751,6.0","0,0,0"
45.833333333333336,221,AV,2,3,3,1,14,0,0,84,2530.9644311939346,0.3,-0.8333333333333334,"0.37225,0.44508397932816535,0.469953488372093,0.3,0.84,0.12505241210010515,14.0","0,0,0"
19.566666666666666,112,AV,1,0,4,2,1,0,0,38,11185.875164713363,0.2,-0.2371717171717172,"0.18411827956989246,0.1976234096692112,0.28558928571428566,0.2,0.38,0.5526828641120808,5.0","0,0,0"
37.45,72,AV,2,1,1,9,2,0,0,54,2756.9260540590044,0.7,-1.5887878787878789,"0.29765079365079367,0.3287957393483709,0.4015231481481482,0.7,0.54,0.1362169490778143,11.0","0,0,0"
23.9,45,AV,0,9,1,1,2,0,0,48,3520.054626539052,0.2,-0.28969696969696973,"0.25806250000000003,0.27240459770114944,0.3465172413793103,0.2,0.48,0.17392236585687273,11.0","0,0,0"
42.95,280,AV,2,2,0,6,2,0,0,58,2850.5966631146844,0.3,-0.7809090909090909,"0.3205151515151515,0.35556318082788674,0.420051282051282,0.3,0.58,0.14084511984976505,8.0","0,0,0"
