travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,observation,cost_table
21.166666666666668,102,AV,0,0,0,50,320.06022134041564,0.2,-0.5991313873642884,"50.0,43.0,56.0,29.0,0.2","0,0,0"
50.483333333333334,142,AV,1,0,0,47,512.2976069602081,0.2,-0.7048333333333334,"47.0,34.0,50.0,23.0,0.2","0,0,0"
36.983333333333334,289,AV,2,0,0,77,4375.144415198794,0.4,-0.7698333333333334,"77.0,91.0,105.0,88.0,0.4","0,0,0"
71.03333333333333,76,AV,1,0,0,59,243.3250085368373,0.3,-1.0103333333333333,"59.0,64.0,76.0,55.0,0.3","0,0,0"
21.183333333333334,110,AV,0,0,0,47,337.92224372141624,0.1,-0.4893889725811128,"47.0,34.0,50.0,23.0,0.1","0,0,0"
61.25,271,AV,1,0,0,54,2751.248044735023,0.5,-1.1125,"54.0,53.0,63.0,43.0,0.5","0,0,0"
32.21666666666667,0,AV,2,0,0,62,25.103227889057084,0.3,-0.6221666666666668,"62.0,69.0,85.0,60.0,0.3","0,0,0"
31.266666666666666,175,AV,0,0,0,68,768.8548914264984,0.1,-0.49070479930919786,"68.0,79.0,99.0,71.0,0.1","0,0,0"
40.083333333333336,192,AV,1,0,0,42,968.3977162602168,0.1,-0.5008333333333334,"42.0,25.0,38.0,19.0,0.1","0,0,0"
27.116666666666667,45,AV,2,0,0,56,132.55140481318696,0.5,-0.7711666666666667,"56.0,57.0,66.0,48.0,0.5","0,0,0"
20.966666666666665,87,AV,2,0,0,43,271.08983460321,0.3,-0.5096666666666666,"43.0,26.0,41.0,19.0,0.3","0,0,0"
25.5,267,AV,2,0,0,51,2533.176014567522,0.5,-0.755,"51.0,46.0,58.0,32.0,0.5","0,0,0"
24.25,170,AV,2,0,0,49,739.770865126007,0.4,-0.6425000000000001,"49.0,41.0,56.0,27.0,0.4","0,0,0"
25.733333333333334,223,AV,1,0,0,36,1397.1768689611938,0.2,-0.45733333333333337,"36.0,15.0,23.0,14.0,0.2","0,0,0"
25.6,160,AV,2,0,0,49,598.645261160854,0.3,-0.556,"49.0,41.0,56.0,27.0,0.3","0,0,0"
20.833333333333332,71,AV,0,0,0,49,231.84237642249164,0.4,-0.8671298524419049,"49.0,41.0,56.0,27.0,0.4","0,0,0"
35.483333333333334,119,AV,0,0,0,80,386.6869563383244,1.0,-1.5099976051467952,"80.0,92.0,105.0,92.0,1.0","0,0,0"
90.56666666666666,205,AV,1,0,0,67,1116.1541548808557,0.4,-1.3056666666666668,"67.0,79.0,97.0,69.0,0.4","0,0,0"
27.416666666666668,7,AV,1,0,0,38,50.01254647187068,0.3,-0.5741666666666667,"38.0,19.0,26.0,15.0,0.3","0,0,0"
84.78333333333333,57,AV,1,0,0,66,171.15878971364504,0.2,-1.0478333333333334,"66.0,74.0,92.0,69.0,0.2","0,0,0"
50.5,84,AV,1,0,0,47,266.20563928630355,0.2,-0.7050000000000001,"47.0,34.0,50.0,23.0,0.2","0,0,0"
19.3,124,AV,0,0,0,45,397.3653918103196,0.1,-0.44399452855381205,"45.0,29.0,49.0,22.0,0.1","0,0,0"
29.966666666666665,35,AV,2,0,0,60,115.0399324216134,0.4,-0.6996666666666667,"60.0,65.0,80.0,56.0,0.4","0,0,0"
34.28333333333333,90,AV,2,0,0,63,286.0845869045144,0.1,-0.4428333333333333,"63.0,70.0,86.0,66.0,0.1","0,0,0"
81.56666666666666,82,AV,1,0,0,63,259.2429388604687,0.2,-1.0156666666666667,"63.0,70.0,86.0,66.0,0.2","0,0,0"
32.13333333333333,277,AV,2,0,0,62,3662.957414859655,0.1,-0.42133333333333334,"62.0,69.0,85.0,60.0,0.1","0,0,0"
72.93333333333334,164,AV,1,0,0,59,638.6125852208626,0.4,-1.1293333333333333,"59.0,64.0,76.0,55.0,0.4","0,0,0"
33.766666666666666,220,AV,2,0,0,67,1351.9199105161697,0.4,-0.7376666666666667,"67.0,79.0,97.0,69.0,0.4","0,0,0"
24.033333333333335,49,AV,1,0,0,34,141.73470508638104,0.3,-0.5403333333333333,"34.0,13.0,19.0,11.0,0.3","0,0,0"
36.36666666666667,250,AV,2,0,0,67,1961.8187008233435,0.4,-0.7636666666666667,"67.0,79.0,97.0,69.0,0.4","0,0,0"
33.6,166,AV,0,0,0,72,652.2976657536553,0.3,-0.7279825459296667,"72.0,87.0,103.0,79.0,0.3","0,0,0"
20.766666666666666,41,AV,0,0,0,48,124.49878090740816,0.3,-0.9895990965482333,"48.0,38.0,55.0,24.0,0.3","0,0,0"
19.55,222,AV,2,0,0,37,1378.109706782255,0.1,-0.2955,"37.0,19.0,25.0,14.0,0.1","0,0,0"
61.416666666666664,255,AV,1,0,0,52,2215.594817199265,0.1,-0.7141666666666666,"52.0,46.0,62.0,34.0,0.1","0,0,0"
30.916666666666668,287,AV,0,0,0,66,4238.798478728168,0.2,-0.5233216212607814,"66.0,74.0,92.0,69.0,0.2","0,0,0"
35.1,252,AV,0,0,0,81,1984.2288670579555,0.1,-0.4812384472860547,"81.0,93.0,105.0,92.0,0.1","0,0,0"
37.7,195,AV,2,0,0,75,984.8736530233977,0.2,-0.577,"75.0,90.0,105.0,83.0,0.2","0,0,0"
32.45,282,AV,2,0,0,64,4014.416794072557,0.6,-0.9245,"64.0,71.0,89.0,67.0,0.6","0,0,0"
15.5,136,AV,0,0,0,36,488.0379290160727,0.2,-0.47794126425986044,"36.0,15.0,23.0,14.0,0.2","0,0,0"
55.733333333333334,182,AV,1,0,0,51,866.7667066472957,0.2,-0.7573333333333334,"51.0,46.0,58.0,32.0,0.2","0,0,0"
13.666666666666666,24,AV,1,0,0,25,95.52583579391091,0.5,-0.6366666666666667,"25.0,2.0,8.0,4.0,0.5","0,0,0"
98.25,60,AV,1,0,0,73,184.70224385738888,0.1,-1.0825,"73.0,89.0,104.0,80.0,0.1","0,0,0"
29.266666666666666,12,AV,2,0,0,54,61.15000286461345,0.2,-0.49266666666666664,"54.0,53.0,63.0,43.0,0.2","0,0,0"
20.516666666666666,216,AV,0,0,0,48,1275.2582156480937,0.5,-0.7522159616751349,"48.0,38.0,55.0,24.0,0.5","0,0,0"
17.116666666666667,254,AV,2,0,0,35,2087.7392627577806,0.5,-0.6711666666666667,"35.0,13.0,22.0,12.0,0.5","0,0,0"
