agent_id,Run 1,Run 2,Run 3
332,9.615193370165745,23.38798245614035,19.76072261072261
333,36.877532228360955,11.759912280701753,27.327972027972027
334,23.531215469613258,36.51649122807017,26.52902097902098
335,41.749079189686924,24.005701754385964,25.015268065268067
336,28.60386740331492,14.297368421052632,25.37424242424242
337,17.9048802946593,30.53078947368421,26.22121212121212
338,34.88867403314917,8.04,36.67272727272727
339,32.18057090239411,34.000701754385965,29.998834498834498
340,16.412707182320442,20.706666666666667,8.686713286713287
341,39.91335174953959,26.850350877192984,29.132867132867133
342,18.760313075506446,10.202631578947368,14.416200466200468
343,7.045764272559852,7.475350877192982,11.795687645687645
344,19.41685082872928,39.11684210526316,32.086247086247084
345,19.86537753222836,8.919824561403509,23.13076923076923
346,15.305432780847145,29.050701754385965,37.519696969696966
347,28.89843462246777,8.038859649122807,14.49020979020979
348,14.993922651933703,17.953333333333333,37.12843822843823
349,20.787292817679557,19.720263157894735,38.16235431235431
350,25.556813996316755,10.376929824561403,35.89638694638695
351,13.25340699815838,29.49035087719298,11.821328671328672
352,37.620441988950276,12.157807017543858,21.84114219114219
353,38.33950276243094,27.98982456140351,34.686713286713285
354,31.57744014732965,34.72307017543859,25.246736596736596
355,16.576151012891344,12.924035087719298,22.627505827505825
356,31.86537753222836,17.24421052631579,26.893356643356643
357,13.097329650092082,36.96605263157895,18.087412587412587
358,16.89696132596685,22.260701754385963,16.897785547785546
359,29.1255985267035,28.275087719298245,24.761888111888112
360,9.641896869244936,35.32122807017544,13.527039627039628
361,15.173388581952118,25.493684210526318,24.17972027972028
362,8.004235727440147,11.505087719298245,37.53892773892774
363,26.00414364640884,11.961842105263157,15.197319347319347
364,27.272283609576423,9.87,9.77074592074592
365,36.12209944751381,19.062719298245614,31.38344988344988
366,28.36988950276243,19.915087719298246,31.214918414918415
367,31.18821362799263,22.339999999999996,9.247668997668999
368,28.051565377532228,38.90929824561403,16.673076923076923
369,33.9707182320442,31.265701754385965,21.005477855477857
370,40.83241252302025,35.87736842105263,35.15477855477855
371,9.094290976058932,16.673684210526314,17.87960372960373
372,24.318508287292815,26.438157894736843,36.82412587412587
373,8.247790055248618,35.03736842105263,39.81456876456877
374,22.16049723756906,23.136754385964913,20.92948717948718
375,15.286187845303868,18.155526315789473,17.017132867132865
376,33.39585635359116,36.53877192982456,15.065151515151515
377,12.06012891344383,31.950789473684207,33.28344988344988
378,29.4109576427256,40.02649122807017,34.26888111888112
379,24.47854511970534,8.936929824561403,24.303379953379952
380,33.57348066298343,8.969473684210527,19.57226107226107
381,34.886003683241256,14.82157894736842,19.795454545454547
382,10.376611418047883,10.487017543859649,37.051981351981354
383,39.01906077348066,35.96842105263158,8.303729603729604
384,17.005524861878452,20.094035087719295,12.525524475524476
385,18.759852670349908,38.72482456140351,39.09510489510489
386,40.1597605893186,22.955,33.475641025641025
387,40.25147329650092,38.19350877192982,26.71107226107226
388,41.03130755064457,38.03859649122807,22.27435897435897
389,30.002025782688765,31.30719298245614,35.763519813519814
390,39.24088397790055,20.410701754385965,25.744172494172492
391,8.05073664825046,14.132280701754386,40.115967365967364
392,25.737292817679556,18.839912280701753,40.325641025641026
393,39.54447513812155,16.763333333333332,12.725641025641025
394,32.23876611418048,26.303508771929828,12.696736596736597
395,34.43526703499079,29.00473684210526,17.86002331002331
