travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
24.666666666666668,47,AV,2,0,0,53,803.0093289227823,2,-4.126575718075409,"0,0,0"
13.35,151,AV,2,0,0,32,431.5545596554155,2,-1.2002611190416244,"0,0,0"
22.2,114,AV,2,0,0,51,3945.348275410578,2,-18.247235773773923,"0,0,0"
28.783333333333335,210,AV,0,0,0,65,146.50232543619936,10,-4.492526319936046,"0,0,0"
30.733333333333334,126,AV,0,0,0,74,1770.5778625761595,4,-22.773233184655822,"0,0,0"
10.35,160,AV,1,0,0,33,122.3951650093391,2,-0.2639145745513874,"0,0,0"
30.166666666666668,193,AV,0,0,0,74,604.6936383004129,1,-2.000165773131506,"0,0,0"
10.433333333333334,249,AV,1,0,0,30,397.9556521399297,4,-1.730001654441639,"0,0,0"
22.416666666666668,291,AV,1,0,0,52,316.7820495087218,1,-0.7397080843563035,"0,0,0"
23.683333333333334,279,AV,1,0,0,54,1034.2754485085857,7,-17.861003274852262,"0,0,0"
22.85,181,AV,1,0,0,53,304.45215475794447,1,-0.7246595558561492,"0,0,0"
23.833333333333332,225,AV,0,0,0,53,2108.112350525404,4,-21.03472681424533,"0,0,0"
7.066666666666666,293,AV,0,0,0,7,1308.8239993104885,4,-3.9537595535253267,"0,0,0"
9.95,174,AV,2,0,0,28,63.21977046916082,3,-0.19657397380254693,"0,0,0"
11.566666666666666,187,AV,2,0,0,29,216.68994521979357,7,-1.827569017148884,"0,0,0"
9.933333333333334,243,AV,1,0,0,25,787.1715220388722,5,-4.072519332770554,"0,0,0"
12.483333333333333,141,AV,2,0,0,33,448.5456012777513,9,-5.249385239953683,"0,0,0"
32.31666666666667,162,AV,0,0,0,85,530.5096238130133,2,-3.6717297242133085,"0,0,0"
8.983333333333333,131,AV,1,0,0,27,463.5609856948989,5,-2.1689181535551256,"0,0,0"
12.733333333333333,120,AV,2,0,0,32,968.3977162602168,2,-2.568943941745853,"0,0,0"
23.1,62,AV,1,0,0,52,544.0547443550604,5,-6.54565864302182,"0,0,0"
18.1,100,AV,1,0,0,43,833.028471638836,1,-1.570605764235722,"0,0,0"
15.3,172,AV,1,0,0,42,2533.176014567522,10,-40.37249273216989,"0,0,0"
28.383333333333333,63,AV,2,0,0,59,363.9754018210222,3,-3.228385985943754,"0,0,0"
6.85,298,AV,0,0,0,20,461.2287786839295,1,-0.4291059514567622,"0,0,0"
11.516666666666667,97,AV,0,0,0,33,2225.755620366848,3,-8.11040173788277,"0,0,0"
28.1,103,AV,1,0,0,62,494.8414322817401,1,-1.4484421090746769,"0,0,0"
20.516666666666666,117,AV,2,0,0,50,1984.2288670579555,3,-12.721800704939287,"0,0,0"
23.583333333333332,271,AV,0,0,0,55,42.445954508197325,2,-0.30854522787881666,"0,0,0"
20.233333333333334,154,AV,1,0,0,49,3839.265238466288,3,-24.27535416405247,"0,0,0"
15.85,297,AV,0,0,0,43,294.53721614559083,1,-0.5862932162403766,"0,0,0"
15.516666666666667,158,AV,2,0,0,41,768.8548914264984,3,-3.7281453329066148,"0,0,0"
7.6,52,AV,1,0,0,25,218.4509775743674,2,-0.3458807144927483,"0,0,0"
12.7,106,AV,2,0,0,34,745.476369685405,2,-1.972406228125967,"0,0,0"
16.616666666666667,170,AV,2,0,0,39,30.054552993917728,9,-0.4681935833583746,"0,0,0"
13.116666666666667,128,AV,0,0,0,39,572.4202749773186,1,-0.8821089520957461,"0,0,0"
7.666666666666667,211,AV,0,0,0,27,130.78465666521578,1,-0.20444607997569317,"0,0,0"
8.233333333333333,95,AV,0,0,0,25,566.5243744371911,3,-1.5576200050623563,"0,0,0"
19.8,178,AV,1,0,0,48,492.873449571689,2,-2.033102979483217,"0,0,0"
18.066666666666666,7,AV,2,0,0,44,920.8647338694982,3,-5.199048809971542,"0,0,0"
18.816666666666666,69,AV,0,0,0,46,840.8410612726723,2,-3.396213743669608,"0,0,0"
13.566666666666666,163,AV,2,0,0,36,57.28193915625323,1,-0.08095051818262175,"0,0,0"
