travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
13.1,234,AV,1,0,0,37,589.8964011874154,9,-7.244665177082945,"0,0,0"
25.983333333333334,27,AV,1,0,0,56,310.4321718130521,2,-1.680429707835237,"0,0,0"
28.916666666666668,65,AV,1,0,0,63,1123.745243340676,1,-3.3848923562431827,"0,0,0"
24.433333333333334,0,AV,1,0,0,55,169.82949868332335,1,-0.43223966157943056,"0,0,0"
30.0,180,AV,0,0,0,71,478.5239287445675,2,-3.0907745546535472,"0,0,0"
15.916666666666666,197,AV,1,0,0,43,2497.032767507091,1,-4.140045647516097,"0,0,0"
23.966666666666665,296,AV,0,0,0,54,1951.0074674158752,2,-9.84148867411121,"0,0,0"
16.266666666666666,257,AV,0,0,0,43,50.01254647187068,3,-0.3542304445653426,"0,0,0"
11.183333333333334,207,AV,2,0,0,29,4600.328226155114,2,-10.71812583246556,"0,0,0"
30.366666666666667,123,AV,0,0,0,72,1784.5292360016556,3,-17.034438895807376,"0,0,0"
28.616666666666667,11,AV,0,0,0,62,5418.173617588036,2,-32.402097574300896,"0,0,0"
12.95,99,AV,2,0,0,34,1368.7940705071314,1,-1.8464461680278492,"0,0,0"
26.533333333333335,125,AV,1,0,0,55,344.4638177112048,8,-7.616477747169973,"0,0,0"
30.05,124,AV,1,0,0,63,4571.829841275072,6,-85.86467920644745,"0,0,0"
19.55,209,AV,2,0,0,44,2081.2855425767225,1,-4.238451287226555,"0,0,0"
14.233333333333333,33,AV,2,0,0,36,62.02784652287068,10,-0.9196489744883951,"0,0,0"
19.383333333333333,105,AV,2,0,0,46,202.2958965901006,4,-1.6338203314881041,"0,0,0"
18.133333333333333,119,AV,0,0,0,46,441.87767076878,1,-0.934657822563251,"0,0,0"
17.633333333333333,288,AV,1,0,0,45,2014.3195486686295,1,-3.699913337658698,"0,0,0"
15.066666666666666,270,AV,2,0,0,37,590.9041825532863,10,-9.27391286507241,"0,0,0"
21.666666666666668,87,AV,1,0,0,50,162.5748283320654,2,-0.7338447112211286,"0,0,0"
28.816666666666666,203,AV,1,0,0,60,1177.4513766715168,2,-7.068796632864766,"0,0,0"
18.6,53,AV,2,0,0,44,67.80233451553863,5,-0.6568351156192807,"0,0,0"
22.316666666666666,258,AV,2,0,0,47,1169.4570636721417,2,-5.437163223114576,"0,0,0"
20.2,107,AV,2,0,0,44,239.0179087759181,2,-1.005867032765322,"0,0,0"
9.7,70,AV,1,0,0,28,776.9842538847105,6,-4.7104670391760575,"0,0,0"
18.75,133,AV,1,0,0,46,4563.469026318328,1,-8.913025442027985,"0,0,0"
19.433333333333334,66,AV,2,0,0,44,204.67968930853365,2,-0.8286684643532995,"0,0,0"
29.0,34,AV,2,0,0,60,785.2592791792863,3,-7.1164122175622815,"0,0,0"
18.583333333333332,25,AV,2,0,0,44,120.02031408549192,2,-0.46466197987959534,"0,0,0"
17.516666666666666,82,AV,1,0,0,43,230.41444288986912,4,-1.6817054130364755,"0,0,0"
9.2,159,AV,0,0,0,30,365.91587512908507,4,-1.5026775213281593,"0,0,0"
9.516666666666667,284,AV,0,0,0,31,320.06022134041564,5,-1.6864096040397338,"0,0,0"
19.1,150,AV,0,0,0,47,739.770865126007,4,-5.987343134961139,"0,0,0"
15.166666666666666,231,AV,1,0,0,40,61.15000286461345,3,-0.2898255344104075,"0,0,0"
29.3,59,AV,0,0,0,66,734.9413774948675,2,-4.586204658458254,"0,0,0"
10.266666666666667,246,AV,1,0,0,31,15616.341960789872,3,-50.10243045753418,"0,0,0"
10.7,165,AV,0,0,0,34,575.6795480601505,1,-0.7416428296087093,"0,0,0"
32.35,217,AV,2,0,0,72,10811.962905776472,2,-72.86812500038936,"0,0,0"
25.6,143,AV,2,0,0,54,38.6447498905098,1,-0.1030526663746928,"0,0,0"
16.866666666666667,263,AV,2,0,0,40,382.0774493090788,8,-5.370310815288719,"0,0,0"
19.95,289,AV,0,0,0,48,2784.710072629219,3,-17.460926859047788,"0,0,0"
18.883333333333333,261,AV,0,0,0,45,84.2883779482098,10,-1.7579641009604465,"0,0,0"
16.316666666666666,239,AV,2,0,0,41,838.3186745101701,6,-8.549103982765171,"0,0,0"
27.416666666666668,41,AV,1,0,0,59,246.2791552282016,9,-6.33014391172487,"0,0,0"
28.05,14,AV,2,0,0,57,841.5283253803161,1,-2.4588405757206115,"0,0,0"
12.716666666666667,240,AV,1,0,0,35,1718.1908826036183,2,-4.552012650786669,"0,0,0"
31.316666666666666,185,AV,0,0,0,75,587.645010447796,1,-2.016987803179529,"0,0,0"
34.416666666666664,139,AV,2,0,0,98,1626.375456099421,1,-5.83066895285643,"0,0,0"
13.033333333333333,9,AV,1,0,0,35,550.6946902367042,1,-0.74764452736997,"0,0,0"
20.183333333333334,49,AV,0,0,0,51,613.3437180047252,2,-2.679025147582369,"0,0,0"
26.983333333333334,132,AV,0,0,0,60,328.6895059211862,1,-1.023868593900001,"0,0,0"
20.583333333333332,8,AV,0,0,0,49,767.3976080113814,1,-1.7453750796771808,"0,0,0"
28.583333333333332,164,AV,0,0,0,63,152.23574492873516,7,-3.272899510190044,"0,0,0"
15.216666666666667,21,AV,2,0,0,38,126.7061241991229,5,-1.0041900294600627,"0,0,0"
12.6,104,AV,1,0,0,34,1264.489952586864,2,-3.319286125540518,"0,0,0"
9.883333333333333,277,AV,0,0,0,31,143.90331408704745,3,-0.5444513815292663,"0,0,0"
21.1,168,AV,2,0,0,47,521.1431683421774,1,-1.1454292554187442,"0,0,0"
10.033333333333333,204,AV,2,0,0,15,388.2431385130586,8,-3.246144019234184,"0,0,0"
26.75,136,AV,2,0,0,55,1378.109706782255,3,-11.520135830132913,"0,0,0"
8.866666666666667,281,AV,2,0,0,20,4342.703629303418,1,-4.010969324287185,"0,0,0"
11.666666666666666,84,AV,1,0,0,30,269.8898673920239,10,-3.2799115828891794,"0,0,0"
31.05,57,AV,0,0,0,74,156.28310263609694,1,-0.605478160088626,"0,0,0"
19.833333333333332,191,AV,1,0,0,47,341.5752338740841,4,-2.822739779931667,"0,0,0"
28.8,140,AV,2,0,0,56,229.3862477303203,3,-2.064476229572883,"0,0,0"
15.85,213,AV,2,0,0,41,3393.532030022936,1,-5.602862778735784,"0,0,0"
19.916666666666668,260,AV,1,0,0,46,45.71626857969611,1,-0.09484538359850149,"0,0,0"
25.416666666666668,171,AV,0,0,0,57,4238.798478728168,7,-78.65759333406805,"0,0,0"
26.5,26,AV,1,0,0,58,105.23872167264082,2,-0.5810054425677046,"0,0,0"
29.416666666666668,157,AV,0,0,0,66,620.7469369732364,2,-3.904230360270008,"0,0,0"
9.483333333333333,113,AV,2,0,0,25,81.98663065503159,6,-0.4859415921115934,"0,0,0"
32.733333333333334,138,AV,2,0,0,83,4444.7577609881455,4,-60.62155724014387,"0,0,0"
27.266666666666666,110,AV,2,0,0,57,1232.1562192983529,10,-34.99665928423794,"0,0,0"
9.1,109,AV,1,0,0,21,546.6401053205255,2,-1.0363385330034964,"0,0,0"
12.733333333333333,238,AV,2,0,0,32,2429.416152827149,1,-3.2223505915971207,"0,0,0"
27.3,39,AV,1,0,0,60,12228.630986459028,2,-69.55033873548572,"0,0,0"
18.9,56,AV,2,0,0,45,3342.4645675180427,1,-6.580477117301147,"0,0,0"
32.21666666666667,118,AV,2,0,0,76,5591.319420847654,1,-18.76392437586548,"0,0,0"
33.833333333333336,155,AV,2,0,0,79,356.59471322411,1,-1.256748728897471,"0,0,0"
17.483333333333334,254,AV,0,0,0,45,1704.9720883013536,1,-3.205062014979375,"0,0,0"
10.5,194,AV,1,0,0,31,553.5870920623378,3,-1.8164576458295456,"0,0,0"
22.4,93,AV,2,0,0,48,76.40640328900129,1,-0.17828160767433632,"0,0,0"
24.55,251,AV,1,0,0,55,1201.0672562607265,3,-9.214437856625262,"0,0,0"
11.0,173,AV,2,0,0,29,740.6719232962039,5,-4.243432893884501,"0,0,0"
18.466666666666665,294,AV,0,0,0,46,742.687316527077,5,-7.2432078707639,"0,0,0"
19.9,220,AV,2,0,0,46,243.3250085368373,3,-1.5131773968384568,"0,0,0"
22.033333333333335,6,AV,0,0,0,52,144.4229375488867,9,-3.083236303744191,"0,0,0"
32.35,190,AV,0,0,0,78,169.7890214745277,7,-4.105075407594457,"0,0,0"
15.05,37,AV,2,0,0,35,204.1141987594573,3,-0.9599745910405728,"0,0,0"
23.683333333333334,122,AV,0,0,0,53,128.5262902949931,2,-0.7341522864902263,"0,0,0"
27.966666666666665,90,AV,0,0,0,61,150.17494538557966,3,-1.4124664497760555,"0,0,0"
9.833333333333334,134,AV,1,0,0,25,1644.3864154481514,10,-16.843541408236273,"0,0,0"
25.066666666666666,45,AV,2,0,0,53,930.7756720309033,1,-2.4303586991918027,"0,0,0"
10.033333333333333,188,AV,2,0,0,27,131.58589862126638,2,-0.27505107975695264,"0,0,0"
18.333333333333332,229,AV,1,0,0,45,4152.796729507043,4,-31.722752794845466,"0,0,0"
12.5,1,AV,1,0,0,32,903.7762074279464,4,-4.707167747020554,"0,0,0"
25.266666666666666,286,AV,2,0,0,54,425.3170040894976,1,-1.1194107260411081,"0,0,0"
32.483333333333334,247,AV,2,0,0,80,33.11520495706996,3,-0.3361538253194237,"0,0,0"
26.983333333333334,216,AV,1,0,0,58,7023.139561346669,2,-39.48077413132034,"0,0,0"
27.4,196,AV,1,0,0,60,133.4659453520906,6,-2.2856043141545515,"0,0,0"
13.116666666666667,17,AV,2,0,0,34,1234.7290522409355,1,-1.6870343126972505,"0,0,0"
27.316666666666666,78,AV,0,0,0,60,121.1666687229946,10,-3.547780729808822,"0,0,0"
16.933333333333334,250,AV,1,0,0,43,50.872414683210096,2,-0.1794665740213245,"0,0,0"
27.166666666666668,184,AV,0,0,0,57,787.2200490673971,5,-11.238617013714038,"0,0,0"
25.783333333333335,299,AV,2,0,0,55,4247.155666038457,1,-11.406857318335925,"0,0,0"
10.716666666666667,245,AV,2,0,0,28,982.5207652205596,4,-4.3872281391445815,"0,0,0"
21.7,222,AV,0,0,0,52,1339.7830062072046,1,-3.1284678369475354,"0,0,0"
30.133333333333333,18,AV,2,0,0,64,2991.533314975396,5,-46.95045341558608,"0,0,0"
28.283333333333335,89,AV,2,0,0,57,985.1950096193456,3,-8.707687142312654,"0,0,0"
12.983333333333333,129,AV,2,0,0,34,643.7584247618538,1,-0.8706385640442432,"0,0,0"
12.933333333333334,276,AV,0,0,0,37,399.9419958738322,1,-0.6388107444411351,"0,0,0"
28.633333333333333,64,AV,1,0,0,61,1051.5706190831222,4,-12.545821691561137,"0,0,0"
8.583333333333334,152,AV,1,0,0,22,25.103227889057084,7,-0.15711308427092152,"0,0,0"
20.2,241,AV,1,0,0,48,969.3554624124304,3,-6.119056356478467,"0,0,0"
23.933333333333334,266,AV,2,0,0,52,486.7193299844117,1,-1.2134183296139152,"0,0,0"
8.5,60,AV,0,0,0,21,5573.388120572773,10,-49.447707317571435,"0,0,0"
29.316666666666666,10,AV,1,0,0,64,448.9262267831581,1,-1.3709396404714846,"0,0,0"
9.683333333333334,127,AV,0,0,0,30,1755.0673304888326,1,-1.8703022899548816,"0,0,0"
12.633333333333333,81,AV,0,0,0,38,298.9580017115728,4,-1.6736817034539737,"0,0,0"
16.55,192,AV,0,0,0,43,320.7965168913313,3,-1.759119485797354,"0,0,0"
8.383333333333333,4,AV,1,0,0,17,1116.1541548808557,1,-0.9746971178907473,"0,0,0"
31.05,183,AV,2,0,0,68,322.6904118347526,1,-1.0437018007780279,"0,0,0"
24.733333333333334,116,AV,2,0,0,53,99.48363440118514,10,-2.5630853029749785,"0,0,0"
16.216666666666665,32,AV,2,0,0,41,6889.440575807377,4,-46.551567224031785,"0,0,0"
11.383333333333333,72,AV,0,0,0,34,1361.9532728152676,1,-1.7149550092583816,"0,0,0"
34.75,273,AV,2,0,0,84,6424.431240070765,2,-46.51020533176231,"0,0,0"
22.416666666666668,44,AV,1,0,0,51,6548.308069009755,6,-91.74452450852209,"0,0,0"
31.966666666666665,176,AV,1,0,0,76,3513.7273179884605,1,-11.70022395121852,"0,0,0"
28.8,46,AV,0,0,0,64,831.0610558222916,1,-2.5931831674668753,"0,0,0"
15.6,235,AV,2,0,0,39,14168.539128501588,2,-46.047752167630165,"0,0,0"
22.483333333333334,295,AV,0,0,0,52,839.0520067047356,1,-2.065071453202584,"0,0,0"
15.283333333333333,58,AV,2,0,0,35,934.9678973273412,1,-1.4884818782103681,"0,0,0"
24.783333333333335,200,AV,1,0,0,55,139.4956714174783,5,-1.800608189216929,"0,0,0"
25.266666666666666,262,AV,1,0,0,53,290.67393591175164,7,-5.3552635553741466,"0,0,0"
11.766666666666667,96,AV,2,0,0,27,870.9853842808059,2,-2.135123893410587,"0,0,0"
21.883333333333333,212,AV,2,0,0,50,3495.7009103258133,5,-39.84249388244612,"0,0,0"
27.633333333333333,275,AV,2,0,0,56,186.6225394776352,1,-0.537187795926943,"0,0,0"
9.866666666666667,94,AV,2,0,0,21,1462.3702856022126,10,-15.029916824244964,"0,0,0"
25.816666666666666,186,AV,2,0,0,53,1104.8145737821612,1,-2.971107247896819,"0,0,0"
30.4,215,AV,1,0,0,66,322.451279720292,2,-2.042191438228516,"0,0,0"
18.466666666666665,218,AV,0,0,0,47,387.6402231137188,4,-3.082676161180558,"0,0,0"
26.916666666666668,88,AV,1,0,0,58,286.0845869045144,4,-3.208518110074936,"0,0,0"
32.0,226,AV,0,0,0,91,348.01184625473115,3,-3.5801184625473117,"0,0,0"
25.816666666666666,256,AV,0,0,0,57,58.07880344506588,2,-0.41237523102919116,"0,0,0"
16.45,67,AV,2,0,0,42,345.48044692546824,1,-0.5919951408254117,"0,0,0"
31.233333333333334,189,AV,1,0,0,77,8213.476830708638,2,-53.444637433152735,"0,0,0"
29.283333333333335,75,AV,2,0,0,61,21.71863738525853,4,-0.2649975408743003,"0,0,0"
10.3,259,AV,2,0,0,27,2370.492766377288,2,-5.086682394517931,"0,0,0"
15.75,54,AV,1,0,0,42,655.51268473851,1,-1.075450498399118,"0,0,0"
19.483333333333334,23,AV,1,0,0,47,562.3433560323172,10,-11.412836513919771,"0,0,0"
20.183333333333334,147,AV,1,0,0,47,234.81639136300288,3,-1.4810554684406068,"0,0,0"
33.6,248,AV,2,0,0,98,638.6125852208626,2,-4.470288096546039,"0,0,0"
13.45,206,AV,2,0,0,35,7909.367438840313,3,-33.244060016375684,"0,0,0"
30.583333333333332,282,AV,1,0,0,65,107.53285984632323,3,-1.0277229053020995,"0,0,0"
11.616666666666667,253,AV,0,0,0,33,274.97032832890176,5,-1.7636659621983033,"0,0,0"
17.383333333333333,145,AV,1,0,0,43,326.6611525075772,9,-5.323555969771922,"0,0,0"
28.3,73,AV,2,0,0,58,389.8623022518242,3,-3.44784473553957,"0,0,0"
31.183333333333334,292,AV,0,0,0,74,178.27480847600162,1,-0.6790836226711788,"0,0,0"
27.716666666666665,2,AV,0,0,0,62,1242.0870586589915,3,-10.85828530494741,"0,0,0"
19.3,91,AV,0,0,0,48,180.2658763709112,1,-0.46240952228735266,"0,0,0"
34.21666666666667,274,AV,2,0,0,76,512.3637038941168,1,-1.8261852154420517,"0,0,0"
15.883333333333333,112,AV,2,0,0,40,1884.8122502233111,5,-15.592240229711937,"0,0,0"
31.7,233,AV,2,0,0,70,1301.0825687704812,8,-34.37026452502021,"0,0,0"
20.516666666666666,237,AV,2,0,0,47,156.0854553140887,4,-1.3343138575808555,"0,0,0"
18.45,199,AV,0,0,0,47,307.33066099339686,2,-1.2813022281933693,"0,0,0"
23.3,43,AV,1,0,0,53,1088.2969295046496,3,-7.92416201795573,"0,0,0"
14.083333333333334,208,AV,2,0,0,35,1310.5294239370548,4,-7.690259466852856,"0,0,0"
27.45,255,AV,0,0,0,62,99.4900475674065,10,-2.9447935476305296,"0,0,0"
16.033333333333335,153,AV,1,0,0,41,386.6869563383244,4,-2.583283694426862,"0,0,0"
10.583333333333334,71,AV,0,0,0,31,1869.627827656473,4,-8.344539378901809,"0,0,0"
21.966666666666665,121,AV,1,0,0,52,50.6389294692178,8,-0.9269737366726258,"0,0,0"
25.266666666666666,267,AV,1,0,0,55,559.3387450451584,1,-1.472148502584132,"0,0,0"
8.183333333333334,142,AV,2,0,0,14,116.62531716200566,1,-0.09941498390025134,"0,0,0"
15.133333333333333,86,AV,0,0,0,42,109.14368072439174,1,-0.27205288558636753,"0,0,0"
23.2,175,AV,0,0,0,52,504.0935527256924,5,-6.191130428768783,"0,0,0"
22.4,74,AV,0,0,0,52,811.9223311028298,6,-11.466912635439616,"0,0,0"
28.15,40,AV,1,0,0,62,200.6451523577608,4,-2.353400432862902,"0,0,0"
24.05,177,AV,2,0,0,52,402.8749697044063,5,-5.046428656974465,"0,0,0"
22.033333333333335,12,AV,0,0,0,51,111.4275735234741,3,-0.867225271864754,"0,0,0"
