travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
24.55,47,AV,2,0,0,53,803.0093289227823,3,-6.16058719532947,"0,0,0"
13.333333333333334,151,AV,2,0,0,32,431.5545596554155,1,-0.5993813328547438,"0,0,0"
22.016666666666666,114,AV,2,0,0,51,3945.348275410578,5,-45.24136347063692,"0,0,0"
28.85,210,AV,0,0,0,65,146.50232543619936,1,-0.5402700092535783,"0,0,0"
30.7,126,AV,0,0,0,74,1770.5778625761595,4,-22.748641825453372,"0,0,0"
9.816666666666666,160,AV,0,0,0,33,122.3951650093391,10,-1.3515755588628597,"0,0,0"
31.033333333333335,193,AV,1,0,0,74,604.6936383004129,1,-1.9547561710336265,"0,0,0"
9.65,249,AV,0,0,0,30,397.9556521399297,2,-0.900056675656317,"0,0,0"
23.7,291,AV,2,0,0,52,316.7820495087218,2,-1.5641113694493136,"0,0,0"
22.933333333333334,279,AV,0,0,0,54,1034.2754485085857,5,-12.453845634963661,"0,0,0"
24.116666666666667,181,AV,2,0,0,53,304.45215475794447,2,-1.5296606525512002,"0,0,0"
25.916666666666668,225,AV,2,0,0,53,2108.112350525404,9,-51.22054226667193,"0,0,0"
9.166666666666666,293,AV,2,0,0,7,1308.8239993104885,2,-2.499490276461002,"0,0,0"
8.783333333333333,174,AV,1,0,0,28,63.21977046916082,1,-0.05784169971744401,"0,0,0"
10.45,187,AV,1,0,0,29,216.68994521979357,7,-1.6511322388362395,"0,0,0"
11.2,243,AV,2,0,0,25,787.1715220388722,6,-5.510200654272105,"0,0,0"
10.5,141,AV,0,0,0,33,448.5456012777513,5,-2.5529837569877025,"0,0,0"
33.333333333333336,162,AV,1,0,0,85,530.5096238130133,3,-5.526141914718888,"0,0,0"
8.316666666666666,131,AV,0,0,0,27,463.5609856948989,1,-0.5015918955933238,"0,0,0"
12.866666666666667,120,AV,2,0,0,32,968.3977162602168,1,-1.2979219391543186,"0,0,0"
22.966666666666665,62,AV,1,0,0,52,544.0547443550604,4,-5.206301650842175,"0,0,0"
17.216666666666665,100,AV,0,0,0,43,833.028471638836,1,-1.5939555750050651,"0,0,0"
14.7,172,AV,0,0,0,42,2533.176014567522,2,-7.857851544613036,"0,0,0"
26.516666666666666,63,AV,0,0,0,59,363.9754018210222,1,-1.1053556671827194,"0,0,0"
6.833333333333333,298,AV,0,0,0,20,461.2287786839295,3,-1.0849156211479745,"0,0,0"
11.533333333333333,97,AV,0,0,0,33,2225.755620366848,1,-2.773998071690727,"0,0,0"
27.55,103,AV,0,0,0,62,494.8414322817401,4,-5.78036727473414,"0,0,0"
19.35,117,AV,0,0,0,50,1984.2288670579555,3,-12.098383930491075,"0,0,0"
23.633333333333333,271,AV,0,0,0,55,42.445954508197325,4,-0.5179747464765542,"0,0,0"
19.533333333333335,154,AV,0,0,0,49,3839.265238466288,8,-62.59470638170126,"0,0,0"
15.833333333333334,297,AV,0,0,0,43,294.53721614559083,4,-2.0431274676271616,"0,0,0"
14.116666666666667,158,AV,1,0,0,41,768.8548914264984,1,-1.1305904393025072,"0,0,0"
7.8,52,AV,1,0,0,25,218.4509775743674,1,-0.17749141927917353,"0,0,0"
12.7,106,AV,2,0,0,34,745.476369685405,10,-9.862031140629835,"0,0,0"
15.45,170,AV,1,0,0,39,30.054552993917728,2,-0.09673809244917268,"0,0,0"
15.566666666666666,128,AV,2,0,0,39,572.4202749773186,2,-1.8563907528778318,"0,0,0"
8.116666666666667,211,AV,1,0,0,27,130.78465666521578,1,-0.11057661075687514,"0,0,0"
8.383333333333333,95,AV,0,0,0,25,566.5243744371911,3,-1.5841758351140998,"0,0,0"
19.1,178,AV,0,0,0,48,492.873449571689,5,-5.003064003551698,"0,0,0"
17.283333333333335,7,AV,1,0,0,44,920.8647338694982,1,-1.657876265664357,"0,0,0"
18.983333333333334,69,AV,0,0,0,46,840.8410612726723,6,-10.07622884155806,"0,0,0"
12.316666666666666,163,AV,0,0,0,36,57.28193915625323,1,-0.1734919323549846,"0,0,0"
16.183333333333334,24,AV,2,0,0,42,1328.242730468568,2,-4.47820726140618,"0,0,0"
26.75,29,AV,2,0,0,57,984.5536619423616,1,-2.743417755933143,"0,0,0"
23.133333333333333,179,AV,0,0,0,54,125.63623276935256,2,-0.7054968440411853,"0,0,0"
18.066666666666666,214,AV,1,0,0,44,202.1671703328395,10,-3.80467383056941,"0,0,0"
27.4,283,AV,2,0,0,57,466.6387223384215,3,-3.995594060022734,"0,0,0"
30.8,35,AV,2,0,0,68,2508.862052408416,1,-8.049265751477,"0,0,0"
19.633333333333333,198,AV,0,0,0,49,783.8794127097556,1,-1.7031422711321043,"0,0,0"
25.583333333333332,264,AV,0,0,0,57,5784.369429856904,3,-46.344828514741394,"0,0,0"
24.166666666666668,232,AV,1,0,0,55,77.3205034620968,2,-0.389287257014029,"0,0,0"
16.516666666666666,146,AV,2,0,0,39,414.8251582270943,4,-2.8548036930767395,"0,0,0"
26.566666666666666,28,AV,2,0,0,56,128.9705579675829,1,-0.35690810659779015,"0,0,0"
19.633333333333333,269,AV,0,0,0,50,642.8051709354133,4,-5.3585034122355335,"0,0,0"
29.116666666666667,3,AV,0,0,0,65,5031.906310169041,10,-152.7170195115506,"0,0,0"
17.766666666666666,182,AV,2,0,0,43,2356.6239767387897,3,-13.084172704185153,"0,0,0"
18.066666666666666,83,AV,2,0,0,43,1394.1294719570767,3,-7.871022643757661,"0,0,0"
14.866666666666667,144,AV,2,0,0,36,343.40004820457364,9,-4.7861381718512455,"0,0,0"
28.683333333333334,148,AV,1,0,0,67,974.2582375089823,4,-11.643739074673324,"0,0,0"
