travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
7.783333333333333,0,AV,0,0,0,70,2137.15867942177,-8.888333333333334,"0,0,0"
7.833333333333333,3,AV,0,0,0,79,2949.714135495375,-8.888333333333334,"0,0,0"
7.75,8,AV,1,0,0,38,2958.921941051478,-8.888333333333334,"0,0,0"
12.233333333333333,4,AV,2,0,0,94,1217.9184780321336,-8.888333333333332,"0,0,0"
7.35,5,AV,1,0,0,35,1217.794042368138,-8.888333333333334,"0,0,0"
8.8,2,AV,1,0,0,97,3487.332023257645,-8.888333333333334,"0,0,0"
10.9,6,AV,2,0,0,28,603.8588595057583,-8.888333333333332,"0,0,0"
11.366666666666667,7,AV,2,0,0,39,4207.94780416324,-8.888333333333334,"0,0,0"
7.2,1,AV,1,0,0,11,5013.062902854932,-8.888333333333335,"0,0,0"
7.666666666666667,9,AV,1,0,0,45,3383.2966557865575,-8.888333333333334,"0,0,0"
