travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward
20.516666666666666,217,AV,1,2,7,1,8,0,0,34,4705.31956239884,0.3,-6.154999999999999
74.53333333333333,183,AV,0,9,6,4,2,0,0,77,9884.322174397852,0.1,-7.453333333333333
41.61666666666667,225,AV,0,9,8,5,1,0,0,44,3245.380745418587,0.1,-4.161666666666667
38.3,107,AV,0,5,1,8,5,0,0,36,6563.608435155774,0.2,-7.66
34.666666666666664,283,AV,1,2,4,2,11,0,0,95,948.3478854920526,0.2,-6.933333333333334
18.566666666666666,73,AV,1,2,6,0,0,0,0,24,3257.969850357721,0.5,-9.283333333333333
34.88333333333333,221,AV,0,6,6,5,0,0,0,32,4113.319853961603,0.3,-10.465
26.15,299,AV,2,0,2,5,0,0,0,22,1062.4074567339185,0.5,-13.075
17.4,211,AV,0,9,2,3,2,0,0,9,807.7368269013535,0.4,-6.96
15.483333333333333,194,AV,1,0,5,2,0,0,0,15,4569.840806868062,0.1,-1.5483333333333333
59.083333333333336,99,AV,0,6,7,6,3,0,0,61,4227.85786318916,0.3,-17.725
50.4,125,AV,0,7,2,9,4,0,0,49,1467.6871321740252,0.3,-15.12
49.71666666666667,156,AV,2,1,3,2,9,0,0,99,2574.4307659940623,0.6,-29.83
32.45,8,AV,2,3,2,8,7,0,0,54,1234.5997004771,0.1,-3.2450000000000006
38.9,79,AV,1,1,4,3,9,0,0,98,753.7709081553346,0.2,-7.78
22.733333333333334,278,AV,0,8,6,5,5,0,0,14,1723.69240549938,0.2,-4.546666666666667
22.45,290,AV,1,0,8,6,4,0,0,41,2909.8477340427667,0.6,-13.469999999999999
15.466666666666667,188,AV,1,3,8,5,2,0,0,11,1822.2981036688468,0.6,-9.28
37.93333333333333,102,AV,2,0,1,2,5,0,0,59,1564.4426034616197,0.3,-11.379999999999999
23.616666666666667,248,AV,2,3,0,8,5,0,0,16,4635.813442599864,0.6,-14.17
26.95,223,AV,1,3,5,5,5,0,0,59,2022.4315636845977,0.1,-2.6950000000000003
24.566666666666666,263,AV,1,2,4,2,4,0,0,49,3292.2479258152307,0.1,-2.456666666666667
31.033333333333335,103,AV,1,1,5,1,0,0,0,81,1888.2149669861096,0.7,-21.723333333333333
29.016666666666666,19,AV,2,0,3,2,5,0,0,29,1697.366940102563,0.8,-23.213333333333335
40.56666666666667,277,AV,2,3,3,0,13,0,0,72,1074.3823512953045,0.6,-24.34
88.45,10,AV,0,6,4,4,10,0,0,98,5960.007005011629,0.8,-70.76
17.816666666666666,288,AV,1,0,6,8,6,0,0,26,5899.132481879994,0.1,-1.7816666666666667
39.35,184,AV,2,2,3,2,11,0,0,62,3531.3895067900216,0.3,-11.805
21.1,158,AV,0,8,0,1,0,0,0,12,857.6590975250949,0.7,-14.77
69.43333333333334,247,AV,0,6,9,8,12,0,0,75,13460.811009378149,0.3,-20.830000000000002
13.733333333333333,66,AV,1,0,9,6,8,0,0,3,7592.14370769901,0.1,-1.3733333333333333
21.683333333333334,224,AV,1,2,5,4,2,0,0,36,1541.4014724042315,0.3,-6.505
17.916666666666668,97,AV,1,0,5,6,1,0,0,20,5862.871835726062,0.1,-1.791666666666667
