travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,observation,cost_table
30.616666666666667,242,AV,1,0,0,48,5144.150368411208,0.7,-27.84033231792917,"0.3330434782608696,0.34586833333333333,0.37543137254901965,0.7,0.48,0.2473945197189757","0,0,0"
34.2,205,AV,0,0,0,50,3487.44186130441,0.1,-3.511881607490172,"0.26005952380952385,0.2815229166666667,0.33474074074074084,0.1,0.5,0.16771943713451876","0,0,0"
24.7,137,AV,1,0,0,31,2108.868816674547,0.3,-3.9461408918076746,"0.3709509803921568,0.35019892473118275,0.3903076923076923,0.3,0.31,0.10142055552171977","0,0,0"
22.333333333333332,43,AV,1,0,0,24,946.2003450753726,0.2,-1.0672630154890566,"0.2908043478260869,0.32144569288389513,0.37366666666666665,0.2,0.24,0.04550504226418034","0,0,0"
16.666666666666668,244,AV,1,0,0,4,5307.329693361759,0.1,-2.233724618418249,"0.24865476190476193,0.2861968085106383,0.2990555555555556,0.1,0.04,0.25524220453241103","0,0,0"
39.78333333333333,102,AV,1,0,0,74,1628.9397076974285,0.1,-1.6364810952330648,"0.31390151515151515,0.3347871287128713,0.33289285714285716,0.1,0.74,0.07833961446998668","0,0,0"
46.63333333333333,123,AV,1,0,0,88,1927.298426803608,0.7,-15.887233580545228,"0.23746551724137935,0.2826685606060606,0.32457142857142857,0.7,0.88,0.0926884003201249","0,0,0"
25.666666666666668,157,AV,1,0,0,23,2398.572127464108,0.1,-1.5546300826156254,"0.3475297619047619,0.3446224489795919,0.3565714285714286,0.1,0.23,0.11535308204230756","0,0,0"
47.583333333333336,171,AV,0,0,0,82,2750.2432356670683,0.1,-3.8046904199619025,"0.35436666666666666,0.33129037800687283,0.3476521739130435,0.1,0.82,0.13226578845290615","0,0,0"
28.716666666666665,289,AV,1,0,0,29,10426.353459350525,0.4,-30.24344614555716,"0.26848214285714295,0.2800734126984127,0.3364242424242424,0.4,0.29,0.5014283257223231","0,0,0"
37.45,131,AV,0,0,0,59,2022.4315636845977,0.2,-4.3252556595953635,"0.36023015873015873,0.35809276729559747,0.34848717948717955,0.2,0.59,0.09726358086938654","0,0,0"
46.68333333333333,295,AV,1,0,0,97,14312.770160915026,0.1,-16.872924756196543,"0.2638174603174603,0.2821521035598706,0.34782291666666665,0.1,0.97,0.6883354191104801","0,0,0"
24.933333333333334,49,AV,1,0,0,26,975.0940381265832,0.1,-0.6139480980797005,"0.31501612903225806,0.32260727969348657,0.3587424242424243,0.1,0.26,0.04689460920981367","0,0,0"
37.7,231,AV,2,0,0,62,4577.590037133467,0.6,-26.147749151504808,"0.26108333333333333,0.30901307189542476,0.3218076923076923,0.6,0.62,0.22014727556589106","0,0,0"
31.75,101,AV,1,0,0,53,1597.8734280578535,0.1,-1.2811232661827487,"0.2084666666666667,0.2949176245210728,0.3364230769230769,0.1,0.53,0.07684556262848466","0,0,0"
31.666666666666668,193,AV,2,0,0,31,3236.647802754315,0.2,-5.176456923596969,"0.2322348484848485,0.29509693877551013,0.27900833333333336,0.2,0.31,0.1556581498042776","0,0,0"
41.7,215,AV,1,0,0,82,3882.59008652233,0.4,-16.35394006141224,"0.293,0.3053948412698413,0.3421590909090909,0.4,0.82,0.18672306229989","0,0,0"
36.65,66,AV,1,0,0,68,1150.2916000513435,0.8,-8.516805483208433,"0.27794761904761905,0.3147300724637681,0.34800000000000003,0.8,0.68,0.05532027984231857","0,0,0"
21.433333333333334,48,AV,2,0,0,2,969.457736312404,0.1,-0.5247149195697608,"0.3304777777777778,0.3595797872340426,0.3515104166666667,0.1,0.02,0.04662354594757456","0,0,0"
42.53333333333333,59,AV,0,0,0,72,1104.4445206976068,0.4,-5.245020903737866,"0.31831609195402305,0.3334734848484848,0.3444855072463769,0.4,0.72,0.05311538391880796","0,0,0"
13.45,127,AV,0,0,0,20,1986.5043233563797,0.6,-4.54825502259747,"0.24065384615384613,0.31025340136054413,0.3611071428571428,0.6,0.2,0.0955357537785597","0,0,0"
