travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward
42.7,147,AV,2,0,3,4,17,0,0,71,1141.0395517097602,0.3,-12.81
44.266666666666666,101,AV,2,4,3,4,5,0,0,65,2139.4702648744856,0.1,-4.426666666666667
25.466666666666665,2,AV,2,4,3,4,6,0,0,36,2767.495209174315,0.2,-5.093333333333334
39.46666666666667,222,AV,2,0,3,4,8,0,0,57,3849.958431883558,0.3,-11.84
29.833333333333332,22,AV,2,4,3,4,5,0,0,37,2486.38103050259,0.1,-2.9833333333333334
41.61666666666667,89,AV,2,0,3,4,7,0,0,59,3803.247088152212,0.2,-8.323333333333334
27.433333333333334,84,AV,2,4,3,4,4,0,0,33,2421.0391237858234,0.1,-2.7433333333333336
20.483333333333334,254,AV,2,0,3,3,3,0,0,16,4843.3187157075145,0.1,-2.0483333333333333
42.233333333333334,190,AV,2,4,3,4,6,0,0,55,541.9839687696077,0.1,-4.223333333333334
34.36666666666667,208,AV,2,0,1,1,2,0,0,46,4754.245589533712,0.4,-13.746666666666668
46.3,63,AV,2,0,3,4,6,0,0,61,2756.9260540590044,0.1,-4.63
32.416666666666664,207,AV,1,0,8,4,0,0,0,58,1011.0784796502788,0.5,-16.208333333333332
28.45,133,AV,2,4,3,4,6,0,0,33,2969.8754393798326,0.3,-8.535
39.35,109,AV,2,4,3,4,5,0,0,50,595.9176043698985,0.1,-3.9350000000000005
28.9,41,AV,2,4,3,4,5,0,0,37,1848.7234685638712,0.1,-2.89
31.95,266,AV,2,4,3,4,12,0,0,37,1527.6889462703334,0.1,-3.1950000000000003
32.016666666666666,29,AV,1,0,9,7,14,0,0,60,4416.224882412617,0.7,-22.411666666666665
18.7,298,AV,0,8,1,2,0,0,0,47,1234.5997004771,0.1,-1.87
30.183333333333334,141,AV,1,0,9,7,5,0,0,53,2496.2043409386315,0.7,-21.128333333333334
21.933333333333334,268,AV,1,4,9,4,0,0,0,39,6007.794801579103,0.2,-4.386666666666667
27.75,46,AV,1,4,9,7,8,0,0,53,566.7055292848979,0.3,-8.325
26.133333333333333,49,AV,1,0,9,7,0,0,0,47,1074.3823512953045,0.4,-10.453333333333333
43.03333333333333,137,AV,2,0,3,3,3,0,0,62,2818.3733061874163,0.6,-25.819999999999997
49.06666666666667,98,AV,2,4,3,4,14,0,0,78,9095.945853089892,0.1,-4.906666666666667
31.466666666666665,95,AV,2,0,3,3,3,0,0,42,4924.983441788647,0.3,-9.44
44.45,251,AV,2,4,3,4,33,0,0,72,825.4433072334436,0.3,-13.335
46.21666666666667,228,AV,2,0,3,4,6,0,0,76,1279.3396024785957,0.3,-13.865
24.983333333333334,110,AV,2,4,3,4,6,0,0,30,11185.875164713363,0.3,-7.495
24.366666666666667,239,AV,2,4,3,4,4,0,0,22,3458.1247672483346,0.3,-7.31
22.8,131,AV,2,0,3,3,3,0,0,19,4376.119511966378,0.8,-18.240000000000002
37.45,247,AV,2,4,3,4,8,0,0,49,4687.914961676448,0.1,-3.7450000000000006
44.983333333333334,235,AV,2,4,3,4,5,0,0,69,6709.13861087917,0.1,-4.498333333333334
45.266666666666666,111,AV,2,4,3,4,12,0,0,84,449.0833195935783,0.1,-4.526666666666666
26.4,135,AV,2,4,3,4,4,0,0,29,2105.159940183184,0.1,-2.64
24.216666666666665,206,AV,1,6,7,8,1,0,0,46,4950.268578812107,1.0,-24.216666666666665
29.9,280,AV,2,4,3,4,9,0,0,39,1684.196745492046,0.1,-2.99
31.6,73,AV,1,4,9,7,36,0,0,59,1022.032321197676,0.7,-22.12
30.35,117,AV,2,4,3,4,11,0,0,38,4266.216809230351,0.1,-3.035
44.05,28,AV,2,0,3,4,9,0,0,66,20239.22920549412,0.2,-8.81
39.95,112,AV,2,4,3,4,36,0,0,57,2780.081336731352,0.3,-11.985000000000001
34.21666666666667,114,AV,2,4,3,4,12,0,0,42,913.5589076746268,0.1,-3.421666666666667
46.483333333333334,45,AV,2,4,3,4,31,0,0,69,7511.51421120444,0.4,-18.593333333333334
41.9,234,AV,2,6,0,3,15,0,0,59,6947.27484286379,0.1,-4.19
30.45,1,AV,2,4,3,4,6,0,0,37,7612.519032757181,0.1,-3.045
19.75,143,AV,1,0,7,9,3,0,0,38,1083.524948441525,0.9,-17.775000000000002
29.45,240,AV,1,0,7,7,0,0,0,56,3759.463069718096,0.9,-26.505
30.933333333333334,274,AV,2,4,3,4,6,0,0,29,4645.51881630073,0.4,-12.373333333333335
20.616666666666667,209,AV,1,0,7,7,2,0,0,42,10426.353459350525,0.8,-16.493333333333336
40.666666666666664,216,AV,2,4,3,4,14,0,0,48,1530.6528609905624,0.2,-8.133333333333333
22.333333333333332,277,AV,2,4,3,7,0,0,0,23,2850.5966631146844,0.1,-2.2333333333333334
20.3,174,AV,2,1,3,1,3,0,0,1,2996.640782499388,0.2,-4.0600000000000005
22.1,270,AV,1,4,9,7,10,0,0,44,1782.711710770346,0.3,-6.63
34.35,288,AV,2,4,3,4,20,0,0,48,2744.255474143275,0.2,-6.870000000000001
41.7,97,AV,2,4,3,4,9,0,0,56,3724.6301341612702,0.1,-4.170000000000001
40.53333333333333,93,AV,2,0,3,4,7,0,0,52,5304.212874057136,0.2,-8.106666666666667
33.13333333333333,269,AV,2,4,3,4,9,0,0,45,4061.843573313689,0.1,-3.3133333333333335
44.61666666666667,156,AV,2,4,3,4,10,0,0,73,437.8567856598078,0.1,-4.461666666666667
41.96666666666667,281,AV,2,0,3,7,0,0,0,56,943.1907669438916,0.7,-29.376666666666665
32.81666666666667,292,AV,2,4,3,4,9,0,0,45,2222.040577514192,0.1,-3.281666666666667
29.316666666666666,182,AV,1,0,8,4,0,0,0,53,1805.1606101798543,0.4,-11.726666666666667
37.233333333333334,295,AV,1,3,9,7,24,0,0,91,5502.789496653042,0.8,-29.78666666666667
42.083333333333336,195,AV,2,0,3,4,6,0,0,61,2891.134206742707,0.1,-4.208333333333334
34.666666666666664,53,AV,2,4,3,4,7,0,0,43,4660.29795945294,0.1,-3.466666666666667
37.483333333333334,255,AV,2,0,3,4,5,0,0,54,7177.938863287724,0.3,-11.245
