travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward
20.783333333333335,242,AV,2,2,1,2,6,0,0,47,3131.512437779759,0.4,-12.697830374753453
22.0,296,AV,0,7,1,3,8,0,0,59,6130.868263041086,0.5,-13.517751479289942
33.5,162,AV,2,2,1,2,6,0,0,66,2043.1688306873104,0.1,-19.922485207100593
36.916666666666664,90,AV,2,2,1,0,8,0,0,86,975.0940381265832,0.3,-22.144181459566074
22.6,234,AV,1,0,9,3,4,0,0,56,892.1845339920479,0.1,-13.472781065088759
25.066666666666666,12,AV,2,2,1,2,6,0,0,53,2580.565825479665,0.2,-15.032347140039448
12.433333333333334,6,AV,2,0,1,0,1,0,0,25,3523.1638559153366,0.1,-7.457001972386588
20.883333333333333,121,AV,2,2,1,2,12,0,0,44,1573.7150367511856,0.1,-12.457001972386587
25.466666666666665,67,AV,2,2,1,2,14,0,0,55,2137.1188228190404,0.5,-15.569033530571991
17.05,141,AV,2,3,1,2,14,0,0,37,2891.134206742707,0.2,-10.288757396449704
14.066666666666666,218,AV,2,2,1,2,3,0,0,22,5702.891177591027,0.1,-8.423471400394478
20.583333333333332,128,AV,2,2,1,2,13,0,0,46,753.5670156580491,0.1,-12.279487179487178
31.1,84,AV,2,2,1,2,5,0,0,63,2255.9253983027734,0.8,-19.20236686390533
33.766666666666666,298,AV,2,2,1,2,12,0,0,68,4381.240268036911,0.1,-20.08027613412229
35.63333333333333,139,AV,2,2,1,2,13,0,0,80,904.859336063587,0.1,-21.184812623274162
14.65,285,AV,1,1,8,3,5,0,0,40,2927.9701715656583,0.8,-9.468639053254439
27.083333333333332,38,AV,2,2,1,2,13,0,0,58,13079.31179296209,0.7,-16.725641025641025
22.833333333333332,100,AV,2,2,1,2,3,0,0,52,4889.272753955773,0.3,-13.810848126232742
17.25,69,AV,2,2,1,2,7,0,0,39,3608.770587345788,0.4,-10.607100591715977
12.616666666666667,226,AV,1,2,8,8,4,0,0,35,3758.845856207275,0.1,-7.565483234714004
24.683333333333334,78,AV,2,2,1,2,9,0,0,54,9667.367812467324,0.3,-14.90552268244576
33.733333333333334,56,AV,2,2,1,2,9,0,0,67,5427.330032863625,0.3,-20.260552268244577
