travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,observation,cost_table
17.416666666666668,38,AV,1,0,0,11,912.6272274022258,0.3,-1.2041609250446035,"0.23355303030303026,0.33365757575757576,0.39189999999999997,0.3,0.11,0.055679518183730216","0,0,0"
23.0,199,AV,1,0,0,30,3480.90175047103,0.3,-6.0652075955177045,"0.20570000000000005,0.272940074906367,0.3411666666666667,0.3,0.3,0.2123703156028121","0,0,0"
28.633333333333333,49,AV,1,0,0,45,1017.530975349866,0.1,-0.7357399897521338,"0.21066666666666667,0.2834816513761468,0.3336,0.1,0.45,0.06207971090865948","0,0,0"
24.016666666666666,271,AV,1,0,0,25,6248.181898567973,0.1,-3.7894066144092795,"0.2367307692307692,0.32168068535825545,0.3439166666666667,0.1,0.25,0.38120247477915753","0,0,0"
31.033333333333335,117,AV,0,0,0,64,2105.159940183184,0.1,-2.649750761204162,"0.19483999999999996,0.24233993399339934,0.33297916666666666,0.1,0.64,0.1284361102207503","0,0,0"
7.283333333333333,16,AV,0,0,0,4,743.7553910389753,0.2,-1.2735867894646735,"0.22558333333333336,0.32935030864197534,0.373375,0.2,0.04,0.04537662319968277","0,0,0"
48.13333333333333,178,AV,1,0,0,94,3065.2253709468137,1.0,-37.25745316201346,"0.15504545454545457,0.24458333333333332,0.3229722222222222,1.0,0.94,0.18700984000299187","0,0,0"
28.083333333333332,93,AV,1,0,0,43,1653.1781197118603,0.3,-3.5171781966091977,"0.25507936507936513,0.3303786549707602,0.37323333333333336,0.3,0.43,0.10086063445581676","0,0,0"
44.53333333333333,281,AV,1,0,0,90,7897.119961473183,0.2,-17.761872505939685,"0.23949242424242423,0.32903015873015873,0.3240555555555556,0.2,0.9,0.4818044227603904","0,0,0"
46.63333333333333,203,AV,1,0,0,94,3580.4564780460023,0.2,-8.43275860738444,"0.1892651515151515,0.30068768768768767,0.36057142857142854,0.2,0.94,0.2184441638267638","0,0,0"
20.033333333333335,32,AV,1,0,0,20,861.805442805673,0.6,-2.615884197607119,"0.22751190476190478,0.3234606060606061,0.41513888888888895,0.6,0.2,0.052578873808229655","0,0,0"
23.183333333333334,275,AV,1,0,0,27,6947.27484286379,0.7,-28.470376744513768,"0.28652941176470587,0.32157964601769906,0.0,0.7,0.27,0.4238542356901661","0,0,0"
30.766666666666666,138,AV,1,0,0,48,2398.572127464108,0.2,-3.727074198062915,"0.21110000000000004,0.29954927536231885,0.3686875,0.2,0.48,0.14633722989645767","0,0,0"
21.416666666666668,88,AV,1,0,0,26,1579.1767070066765,0.3,-2.5621743289186605,"0.24130303030303035,0.3019809941520468,0.34520833333333334,0.3,0.26,0.09634579764115309","0,0,0"
16.666666666666668,110,AV,1,0,0,12,1950.0200213032829,0.1,-0.8207154971815164,"0.26643333333333336,0.33009855072463773,0.3360333333333333,0.1,0.12,0.11897100149406448","0,0,0"
43.31666666666667,184,AV,1,0,0,86,3169.820795106812,0.2,-6.934650039126772,"0.26299999999999996,0.3364403669724771,0.38266666666666665,0.2,0.86,0.1933912218493663","0,0,0"
14.783333333333333,83,AV,1,0,0,6,1528.3774584247917,0.3,-1.7117055626550384,"0.2321754385964912,0.3266799410029499,0.3541458333333333,0.3,0.06,0.09324652819114326","0,0,0"
30.0,75,AV,1,0,0,49,1421.705549214182,0.2,-2.154099316991185,"0.22854166666666667,0.3319777777777778,0.431375,0.2,0.49,0.08673845969367815","0,0,0"
31.333333333333332,295,AV,1,0,0,52,11940.25564443948,0.2,-18.895354050123082,"0.21483333333333332,0.3135796460176991,0.36991666666666667,0.2,0.52,0.7284767113133074","0,0,0"
40.583333333333336,86,AV,1,0,0,79,1552.9853059451273,0.1,-1.5915484932560544,"0.23048484848484851,0.2859469026548673,0.33663333333333334,0.1,0.79,0.09474785650168589","0,0,0"
14.616666666666667,206,AV,1,0,0,5,3651.018124108644,0.1,-1.3476190634862295,"0.2633333333333333,0.37468032786885247,0.38916666666666666,0.1,0.05,0.2227491399846658","0,0,0"
44.13333333333333,262,AV,1,0,0,86,5807.233742044462,1.0,-64.72034911167397,"0.2548518518518519,0.29467129629629624,0.2680666666666667,1.0,0.86,0.3543001644359528","0,0,0"
48.166666666666664,89,AV,1,0,0,96,1592.2311391495805,0.4,-7.746713791485332,"0.1583055555555556,0.25044940476190475,0.21233333333333335,0.4,0.96,0.09714225042061717","0,0,0"
20.533333333333335,218,AV,0,0,0,46,3942.222625638348,0.4,-9.176461742064722,"0.24437777777777786,0.2721894586894587,0.32641666666666663,0.4,0.46,0.24051556843569988","0,0,0"
24.016666666666666,12,AV,0,0,0,48,646.5589615252754,0.2,-1.7842520737019543,"0.22936904761904764,0.288233918128655,0.32454761904761903,0.2,0.48,0.0394466550790664","0,0,0"
41.083333333333336,25,AV,1,0,0,82,806.3598325453933,0.7,-5.855950719937189,"0.23969607843137258,0.30832763532763535,0.34338888888888897,0.7,0.82,0.049196129165071385","0,0,0"
