travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
7.05,0,AV,1,0,0,1,2137.15867942177,-7.05,"0,0,0"
8.233333333333333,3,AV,1,0,0,84,2949.714135495375,-8.233333333333333,"0,0,0"
8.3,8,AV,0,0,0,87,2958.921941051478,-8.3,"0,0,0"
7.483333333333333,4,AV,0,0,0,45,1217.9184780321336,-7.483333333333333,"0,0,0"
6.766666666666667,5,AV,0,0,0,5,1217.794042368138,-6.766666666666667,"0,0,0"
8.0,2,AV,0,0,0,82,3487.332023257645,-8.0,"0,0,0"
7.866666666666666,6,AV,1,0,0,61,603.8588595057583,-7.866666666666666,"0,0,0"
6.8,7,AV,0,0,0,19,4207.94780416324,-6.8,"0,0,0"
7.233333333333333,1,AV,0,0,0,20,5013.062902854932,-7.233333333333333,"0,0,0"
8.716666666666667,9,AV,1,0,0,93,3383.2966557865575,-8.716666666666667,"0,0,0"
