travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,observation,cost_table
20.266666666666666,150,AV,2,0,0,44,2458.2611968747465,0.3,-0.2634666666666667,"0.44806576980568,0.15450438596491226,0.18922395833333333,0.3,0.44,0.1182236724414522","0,0,0"
101.3,99,AV,0,0,0,66,1614.9493849180149,0.7,-1.7592528671798253,"0.9375241702741698,0.22651317122593717,0.25056160458452725,0.7,0.66,0.07766678631823196","0,0,0"
21.7,117,AV,1,0,0,61,1880.1756700095973,0.1,-0.23870000000000002,"0.8946191002949853,0.21270234604105567,0.23880883765610006,0.1,0.61,0.0904221540112152","0,0,0"
20.616666666666667,56,AV,0,0,0,39,1025.7249596144625,0.1,-0.2852785463410699,"0.2662139639639639,0.11828978494623657,0.15202297008547005,0.1,0.39,0.049329571566540366","0,0,0"
23.55,188,AV,1,0,0,68,3097.4575811220984,0.5,-0.35325,"0.910323361823362,0.23691359918200416,0.2528410404624278,0.5,0.68,0.14896415846185204","0,0,0"
11.85,177,AV,1,0,0,36,2946.490055333797,0.7,-0.20145,"0.2231327462491846,0.11036904761904763,0.14546525515743758,0.7,0.36,0.14170376833700152","0,0,0"
27.316666666666666,208,AV,2,0,0,70,3456.1529418207683,0.3,-0.3551166666666667,"0.8640763440860213,0.24694636015325672,0.2585249745158002,0.3,0.7,0.1662146780093356","0,0,0"
75.01666666666667,221,AV,0,0,0,55,4061.843573313689,0.4,-1.0650049509293922,"0.7787063829787233,0.1951323671497584,0.2222138461538462,0.4,0.55,0.19534379207968386","0,0,0"
10.716666666666667,191,AV,1,0,0,33,3151.1733449572957,0.5,-0.16075,"0.16311204481792715,0.09554178537511873,0.1301256656017039,0.5,0.33,0.1515474782802132","0,0,0"
11.2,53,AV,2,0,0,23,1014.5614647146556,0.5,-0.16799999999999998,"0.05682249322493226,0.0721285140562249,0.10770886075949365,0.5,0.23,0.04879269234230884","0,0,0"
94.23333333333333,245,AV,0,0,0,62,4951.479839002994,0.1,-1.048684256145145,"0.9061468864468865,0.21522566371681415,0.23993159922928708,0.1,0.62,0.23812853220437127","0,0,0"
11.866666666666667,253,AV,0,0,0,32,5480.041794665195,0.3,-0.1652154882720803,"0.14252646638054364,0.09174327956989246,0.12464790286975722,0.3,0.32,0.26354834340696637","0,0,0"
12.65,71,AV,1,0,0,38,1150.4391077840953,0.3,-0.16445,"0.2474163411458334,0.11520398773006138,0.15057726269315674,0.3,0.38,0.05532737384270454","0,0,0"
25.883333333333333,247,AV,0,0,0,41,4968.170350229253,0.2,-0.3226768805758102,"0.3312739273927392,0.13318421052631582,0.16734843907351454,0.2,0.41,0.23893121888982288","0,0,0"
