travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward,observation,cost_table
18.966666666666665,109,AV,1,3,8,4,5,0,0,15,2496.2043409386315,1.0,-1.1494949494949493,"0.24833908045977007,0.27312962962962967,0.36482777777777775,1.0,0.15,0.1200484491742544,13.0","0,0,0"
29.633333333333333,84,AV,2,2,2,6,6,0,0,13,857.6590975250949,0.3,-0.5387878787878788,"0.17264583333333333,0.2610842696629213,0.32312962962962966,0.3,0.13,0.041246881470994735,12.0","0,0,0"
34.766666666666666,174,AV,1,2,6,5,0,0,0,78,2105.159940183184,0.5,-1.0535353535353535,"0.18804629629629627,0.261375968992248,0.3415324074074074,0.5,0.78,0.10124218676253416,6.0","0,0,0"
25.05,6,AV,2,3,1,9,7,0,0,0,4864.205776554158,0.3,-0.45545454545454545,"0.2717345679012346,0.22780921052631575,0.3403484848484849,0.3,0.0,0.23393131337965753,16.0","0,0,0"
34.03333333333333,121,AV,1,2,5,4,3,0,0,76,2401.1770329784995,0.5,-1.0313131313131312,"0.21056481481481484,0.22283333333333333,0.32739705882352943,0.5,0.76,0.11547835819142706,8.0","0,0,0"
17.166666666666668,235,AV,1,2,6,5,2,0,0,11,4950.268578812107,0.6,-0.6242424242424243,"0.24819230769230768,0.2822490196078431,0.3592126436781609,0.6,0.11,0.238070279798878,8.0","0,0,0"
36.68333333333333,131,AV,1,0,6,9,7,0,0,83,3031.4508351358254,0.5,-1.1116161616161615,"0.310063492063492,0.2685281124497992,0.3421666666666666,0.5,0.83,0.14578973585520302,13.0","0,0,0"
6.966666666666667,187,AV,0,7,5,3,1,0,0,6,5051.78348307234,0.1,-0.042222222222222223,"0.321572463768116,0.25984756097560974,0.35323809523809524,0.1,0.06,0.24295237483598997,8.0","0,0,0"
27.733333333333334,278,AV,1,1,5,5,0,0,0,50,1240.6560786390864,0.6,-1.0084848484848485,"0.2727352941176471,0.2534666666666666,0.32518888888888886,0.6,0.5,0.05966612418566248,5.0","0,0,0"
29.083333333333332,199,AV,0,7,1,0,20,0,0,66,2133.445027811215,0.7,-1.2338383838383837,"0.20312878787878788,0.23705714285714283,0.32949999999999996,0.7,0.66,0.10260248441477932,27.0","0,0,0"
