travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
23.333333333333332,47,AV,1,0,0,53,146.5418908748877,-0.3561782069875743,"0,0,0"
11.316666666666666,151,AV,0,0,0,32,583.7823068318808,-10.688173934616055,"0,0,0"
20.816666666666666,114,AV,0,0,0,51,395.41168599267854,-10.857411798272318,"0,0,0"
31.0,210,AV,2,0,0,65,1242.0870586589915,-4.01090612691966,"0,0,0"
31.116666666666667,126,AV,1,0,0,74,459.5666621971018,-1.4896023581978977,"0,0,0"
12.066666666666666,160,AV,2,0,0,33,652.2976657536553,-0.8199019270931361,"0,0,0"
32.56666666666667,193,AV,2,0,0,74,1018.822300794707,-3.456213152348711,"0,0,0"
10.383333333333333,249,AV,1,0,0,30,2108.112350525404,-2.280128462460637,"0,0,0"
24.433333333333334,291,AV,2,0,0,52,6047.562581916305,-15.391886710224485,"0,0,0"
23.783333333333335,279,AV,0,0,0,54,4142.092896692985,-20.26174750621682,"0,0,0"
22.45,181,AV,0,0,0,53,841.5283253803161,-11.967949052582094,"0,0,0"
24.383333333333333,225,AV,0,0,0,53,1602.6509836919151,-14.070622203370263,"0,0,0"
9.3,293,AV,2,0,0,7,6548.308069009755,-6.3436734418532,"0,0,0"
8.733333333333333,174,AV,0,0,0,28,785.2592791792863,-10.714367816475601,"0,0,0"
11.833333333333334,187,AV,2,0,0,29,958.9016402765042,-1.1819794524241631,"0,0,0"
9.583333333333334,243,AV,1,0,0,25,1961.8187008233435,-1.9584127655788586,"0,0,0"
11.0,141,AV,0,0,0,33,525.5583758718675,-10.602202305686514,"0,0,0"
34.6,162,AV,2,0,0,85,663.4811418636766,-2.3912966154670015,"0,0,0"
8.583333333333334,131,AV,0,0,0,27,490.2004672300651,-10.438286876082437,"0,0,0"
12.75,120,AV,2,0,0,32,418.14823866796286,-0.5553531294808882,"0,0,0"
22.516666666666666,62,AV,0,0,0,52,174.5089400609995,-10.409308295177796,"0,0,0"
17.45,100,AV,0,0,0,43,314.9423294142533,-10.5724732966957,"0,0,0"
14.866666666666667,172,AV,1,0,0,42,776.9842538847105,-1.2032464487242394,"0,0,0"
26.966666666666665,63,AV,0,0,0,59,178.27480847600162,-10.500778889087101,"0,0,0"
8.95,298,AV,2,0,0,20,8213.476830708638,-7.657356003629406,"0,0,0"
12.15,97,AV,1,0,0,33,309.1361742137219,-0.39125047048924183,"0,0,0"
28.183333333333334,103,AV,0,0,0,62,322.451279720292,-10.946640822928844,"0,0,0"
20.966666666666665,117,AV,2,0,0,50,399.2352950386727,-0.8719409742337677,"0,0,0"
24.433333333333334,271,AV,1,0,0,55,3274.3376981831766,-8.333644211000932,"0,0,0"
19.883333333333333,154,AV,0,0,0,49,598.645261160854,-11.239902424591838,"0,0,0"
16.383333333333333,297,AV,1,0,0,43,7537.310895106899,-12.863153836614725,"0,0,0"
14.216666666666667,158,AV,0,0,0,41,624.6226227448327,-10.925005377085665,"0,0,0"
7.6,52,AV,0,0,0,25,150.75814936612252,-10.119350201581513,"0,0,0"
12.666666666666666,106,AV,2,0,0,34,329.1128778114398,-0.43424615822342744,"0,0,0"
14.816666666666666,170,AV,0,0,0,39,751.2181641591902,-11.159432201280417,"0,0,0"
14.05,128,AV,1,0,0,39,464.6678677536831,-0.6800607856186717,"0,0,0"
9.25,211,AV,2,0,0,27,1247.1783492367942,-1.2017083052542028,"0,0,0"
9.016666666666667,95,AV,1,0,0,25,297.660864959905,-0.2795738332349108,"0,0,0"
19.316666666666666,178,AV,0,0,0,48,820.6009539766088,-11.651174488991128,"0,0,0"
17.066666666666666,7,AV,1,0,0,44,45.75346762782524,-0.08133949800502265,"0,0,0"
21.316666666666666,69,AV,2,0,0,46,198.9364111902541,-0.44173553804224824,"0,0,0"
12.233333333333333,163,AV,0,0,0,36,679.8899681104378,-10.86638756352962,"0,0,0"
16.366666666666667,24,AV,2,0,0,42,103.84352821458296,-0.17703879289361193,"0,0,0"
25.083333333333332,29,AV,0,0,0,57,113.58015164476134,-10.296767583724593,"0,0,0"
23.666666666666668,179,AV,1,0,0,54,831.0610558222916,-2.048796352895233,"0,0,0"
19.216666666666665,214,AV,2,0,0,44,1286.053278449689,-2.5743392882855756,"0,0,0"
25.783333333333335,283,AV,1,0,0,57,4238.798478728168,-11.384411886445273,"0,0,0"
29.833333333333332,35,AV,0,0,0,68,119.90264734729368,-10.37261412977718,"0,0,0"
19.933333333333334,198,AV,1,0,0,49,1089.3362437890603,-2.261885672867563,"0,0,0"
27.583333333333332,264,AV,2,0,0,57,2643.144867813206,-7.594452701789681,"0,0,0"
24.2,232,AV,0,0,0,55,1747.2223031309911,-14.404456222476039,"0,0,0"
14.8,146,AV,0,0,0,39,550.6946902367042,-10.848987647448253,"0,0,0"
26.616666666666667,28,AV,2,0,0,56,111.4275735234741,-0.30894068561977106,"0,0,0"
21.316666666666666,269,AV,2,0,0,50,3223.7986973572483,-7.1584002324998615,"0,0,0"
29.55,3,AV,0,0,0,65,41.97637947099244,-10.129208543059148,"0,0,0"
16.366666666666667,182,AV,1,0,0,43,851.504708110295,-1.45169726278526,"0,0,0"
16.216666666666665,83,AV,0,0,0,43,250.64646962693703,-10.423401067616336,"0,0,0"
14.883333333333333,144,AV,2,0,0,36,545.4154669598349,-0.8455833541582163,"0,0,0"
28.766666666666666,148,AV,1,0,0,67,558.1141497724398,-1.6724045529639429,"0,0,0"
10.933333333333334,135,AV,1,0,0,33,496.51834765204126,-0.5654792292703804,"0,0,0"
16.583333333333332,102,AV,0,0,0,44,320.06022134041564,-10.552881805961308,"0,0,0"
17.233333333333334,55,AV,2,0,0,39,158.6453765370725,-0.28479048496411974,"0,0,0"
12.666666666666666,15,AV,2,0,0,35,71.85667082931167,-0.09481088512200844,"0,0,0"
25.3,77,AV,2,0,0,52,232.4104689217076,-0.6124984233040837,"0,0,0"
30.25,278,AV,0,0,0,69,4014.416794072557,-22.649594585489048,"0,0,0"
22.3,156,AV,2,0,0,52,613.3437180047252,-1.4247463449484765,"0,0,0"
19.25,36,AV,0,0,0,48,124.49878090740816,-10.249645992965375,"0,0,0"
22.616666666666667,268,AV,2,0,0,50,2914.532072633756,-6.86635420584029,"0,0,0"
22.466666666666665,19,AV,2,0,0,49,81.98663065503159,-0.19187148979684474,"0,0,0"
16.583333333333332,130,AV,1,0,0,43,485.2868445916232,-0.8382993235567101,"0,0,0"
26.283333333333335,167,AV,2,0,0,56,739.770865126007,-2.0253796081661686,"0,0,0"
31.266666666666666,22,AV,2,0,0,70,99.17747128700466,-0.3230155141222582,"0,0,0"
32.233333333333334,201,AV,2,0,0,73,1101.3648052025387,-3.6979853008015797,"0,0,0"
13.783333333333333,219,AV,1,0,0,38,1404.5452902401748,-2.0165954080358066,"0,0,0"
8.583333333333334,236,AV,2,0,0,14,1774.068670084103,-1.5861898699536687,"0,0,0"
26.866666666666667,16,AV,2,0,0,56,73.09160502322729,-0.20455497794694857,"0,0,0"
